step,time_s,theta_hat_rad,theta_hat_deg,label_main,label_turn,conf_main,truth_main,truth_turn,theta_truth_rad
957,9.56,0,0,1,1,0.99996030330658,1,1,0
958,9.57,0,0,1,1,0.999960422515869,1,1,0
959,9.58,0,0,1,1,0.999960780143738,1,1,0
960,9.59,0,0,1,1,0.999960660934448,1,1,0
961,9.6,0,0,1,1,0.999960899353027,1,1,0
962,9.61,0,0,1,1,0.999961018562317,1,1,0
963,9.62,0,0,1,1,0.999961256980896,1,1,0
964,9.63,0,0,1,1,0.999961495399475,1,1,0
965,9.64,0,0,1,1,0.999961614608765,1,1,0
966,9.65,0,0,1,1,0.999961853027344,1,1,0
967,9.66,0,0,1,1,0.999962091445923,1,1,0
968,9.67,0,0,1,1,0.999962329864502,1,1,0
969,9.68,0,0,1,1,0.999962568283081,1,1,0
970,9.69,0,0,1,1,0.99996292591095,1,1,0
971,9.7,0,0,1,1,0.999963164329529,1,1,0
972,9.71,0,0,1,1,0.999963402748108,1,1,0
973,9.72,0,0,1,1,0.999963641166687,1,1,0
974,9.73,0,0,1,1,0.999963760375977,1,1,0
975,9.74,0,0,1,1,0.999963879585266,1,1,0
976,9.75,0,0,1,1,0.999963998794556,1,1,0
977,9.76,0,0,1,1,0.999964237213135,1,1,0
978,9.77,0,0,1,1,0.999964356422424,1,1,0
979,9.78,0,0,1,1,0.999964594841003,1,1,0
980,9.79,0,0,1,1,0.999964714050293,1,1,0
981,9.8,0,0,1,1,0.999965071678162,1,1,0
982,9.81,0,0,1,1,0.999965310096741,1,1,0
983,9.82,0,0,1,1,0.99996554851532,1,1,0
984,9.83,0,0,1,1,0.999965786933899,1,1,0
985,9.84,0,0,1,1,0.999966025352478,1,1,0
986,9.85,0,0,1,1,0.999966263771057,1,1,0
987,9.86,0,0,1,1,0.999966502189636,1,1,0
988,9.87,0,0,1,1,0.999966740608215,1,1,0
989,9.88,0,0,1,1,0.999967098236084,1,1,0
990,9.89,0,0,1,1,0.999967336654663,1,1,0
991,9.9,0,0,1,1,0.999967575073242,1,1,0
992,9.91,0,0,1,1,0.999967932701111,1,1,0
993,9.92,0,0,1,1,0.99996817111969,1,1,0
994,9.93,0,0,1,1,0.999968409538269,1,1,0
995,9.94,0,0,1,1,0.999968647956848,1,1,0
996,9.95,0,0,1,1,0.999969005584717,1,1,0
997,9.96,0,0,1,1,0.999969244003296,1,1,0
998,9.97,0,0,1,1,0.999969601631165,1,1,0
999,9.98,0,0,1,1,0.999969840049744,1,1,0
1000,9.99,0,0,1,1,0.999970197677612,1,1,0
1001,10,0,0,1,1,0.999970555305481,1,1,0
1002,10.01,0,0,1,1,0.99997091293335,1,1,0
1003,10.02,0,0,1,1,0.999971151351929,1,1,0
1004,10.03,0,0,1,1,0.999971270561218,1,1,0
1005,10.04,0,0,1,1,0.999971508979797,1,1,0
1006,10.05,0,0,1,1,0.999971747398376,1,1,0
1007,10.06,0,0,1,1,0.999971866607666,1,1,0
1008,10.07,0,0,1,1,0.999971985816956,1,1,0
1009,10.08,0,0,1,1,0.999972224235535,1,1,0
1010,10.09,0,0,1,1,0.999972343444824,1,1,0
1011,10.1,0,0,1,1,0.999972581863403,1,1,0
1012,10.11,0,0,1,1,0.999972701072693,1,1,0
1013,10.12,0,0,1,1,0.999973058700562,1,1,0
1014,10.13,0,0,1,1,0.999973177909851,1,1,0
1015,10.14,0,0,1,1,0.999973297119141,1,1,0
1016,10.15,0,0,1,1,0.99997341632843,1,1,0
1017,10.16,0,0,1,1,0.99997353553772,1,1,0
1018,10.17,0,0,1,1,0.999973654747009,1,1,0
1019,10.18,0,0,1,1,0.999973773956299,1,1,0
1020,10.19,0,0,1,1,0.999973893165588,1,1,0
1021,10.2,0,0,1,1,0.999974012374878,1,1,0
1022,10.21,0,0,1,1,0.999974131584167,1,1,0
1023,10.22,0,0,1,1,0.999974250793457,1,1,0
1024,10.23,0,0,1,1,0.999974370002747,1,1,0
1025,10.24,0,0,1,1,0.999974489212036,1,1,0
1026,10.25,0,0,1,1,0.999974608421326,1,1,0
1027,10.26,0,0,1,1,0.999974608421326,1,1,0
1028,10.27,0,0,1,1,0.999974727630615,1,1,0
1029,10.28,0,0,1,1,0.999974727630615,1,1,0
1030,10.29,0,0,1,1,0.999974727630615,1,1,0
1031,10.3,0,0,1,1,0.999974727630615,1,1,0
1032,10.31,0,0,1,1,0.999974727630615,1,1,0
1033,10.32,0,0,1,1,0.999974846839905,1,1,0
1034,10.33,0,0,1,1,0.999974846839905,1,1,0
1035,10.34,0,0,1,1,0.999974727630615,1,1,0
1036,10.35,0,0,1,1,0.999974727630615,1,1,0
1037,10.36,0,0,1,1,0.999974727630615,1,1,0
1038,10.37,0,0,1,1,0.999974727630615,1,1,0
1039,10.38,0,0,1,1,0.999974727630615,1,1,0
1040,10.39,0,0,1,1,0.999974727630615,1,1,0
1041,10.4,0,0,1,1,0.999974727630615,1,1,0
1042,10.41,0,0,1,1,0.999974727630615,1,1,0
1043,10.42,0,0,1,1,0.999974727630615,1,1,0
1044,10.43,0,0,1,1,0.999974727630615,1,1,0
1045,10.44,0,0,1,1,0.999974727630615,1,1,0
1046,10.45,0,0,1,1,0.999974727630615,1,1,0
1047,10.46,0,0,1,1,0.999974727630615,1,1,0
1048,10.47,0,0,1,1,0.999974727630615,1,1,0
1049,10.48,0,0,1,1,0.999974727630615,1,1,0
1050,10.49,0,0,1,1,0.999974727630615,1,1,0
1051,10.5,0,0,1,1,0.999974727630615,1,1,0
1052,10.51,0,0,1,1,0.999974727630615,1,1,0
1053,10.52,0,0,1,1,0.999974727630615,1,1,0
1054,10.53,0,0,1,1,0.999974846839905,1,1,0
1055,10.54,0,0,1,1,0.999974846839905,1,1,0
1056,10.55,0,0,1,1,0.999974846839905,1,1,0
1057,10.56,0,0,1,1,0.999974846839905,1,1,0
1058,10.57,0,0,1,1,0.999974846839905,1,1,0
1059,10.58,0,0,1,1,0.999974966049194,1,1,0
1060,10.59,0,0,1,1,0.999974966049194,1,1,0
1061,10.6,0,0,1,1,0.999974966049194,1,1,0
1062,10.61,0,0,1,1,0.999974966049194,1,1,0
1063,10.62,0,0,1,1,0.999974966049194,1,1,0
1064,10.63,0,0,1,1,0.999974966049194,1,1,0
1065,10.64,0,0,1,1,0.999974966049194,1,1,0
1066,10.65,0,0,1,1,0.999974966049194,1,1,0
1067,10.66,0,0,1,1,0.999974966049194,1,1,0
1068,10.67,0,0,1,1,0.999974966049194,1,1,0
1069,10.68,0,0,1,1,0.999974966049194,1,1,0
1070,10.69,0,0,1,1,0.999974966049194,1,1,0
1071,10.7,0,0,1,1,0.999974966049194,1,1,0
1072,10.71,0,0,1,1,0.999974966049194,1,1,0
1073,10.72,0,0,1,1,0.999974966049194,1,1,0
1074,10.73,0,0,1,1,0.999974966049194,1,1,0
1075,10.74,0,0,1,1,0.999974966049194,1,1,0
1076,10.75,0,0,1,1,0.999974966049194,1,1,0
1077,10.76,0,0,1,1,0.999974966049194,1,1,0
1078,10.77,0,0,1,1,0.999974966049194,1,1,0
1079,10.78,0,0,1,1,0.999974966049194,1,1,0
1080,10.79,0,0,1,1,0.999974966049194,1,1,0
1081,10.8,0,0,1,0,0.999974966049194,1,1,0
1082,10.81,0,0,1,0,0.999974966049194,1,1,0
1083,10.82,0,0,1,0,0.999974966049194,1,1,0
1084,10.83,0,0,1,0,0.999974966049194,1,1,0
1085,10.84,0,0,1,0,0.999974846839905,1,1,0
1086,10.85,0,0,1,0,0.999974846839905,1,1,0
1087,10.86,0,0,1,0,0.999974846839905,1,1,0
1088,10.87,0,0,1,0,0.999974846839905,1,1,0
1089,10.88,0,0,1,0,0.999974846839905,1,1,0
1090,10.89,0,0,1,0,0.999974846839905,1,1,0
1091,10.9,0,0,1,0,0.999974846839905,1,1,0
1092,10.91,0,0,1,0,0.999974846839905,1,1,0
1093,10.92,0,0,1,0,0.999974846839905,1,1,0
1094,10.93,0,0,1,0,0.999974846839905,1,1,0
1095,10.94,0,0,1,0,0.999974846839905,1,1,0
1096,10.95,0,0,1,0,0.999974846839905,1,1,0
1097,10.96,0,0,1,0,0.999974846839905,1,1,0
1098,10.97,0,0,1,0,0.999974846839905,1,1,0
1099,10.98,0,0,1,0,0.999974846839905,1,1,0
1100,10.99,0,0,1,0,0.999974846839905,1,1,0
1101,11,0,0,1,0,0.999974846839905,1,1,0
1102,11.01,0,0,1,0,0.999974846839905,1,1,0
1103,11.02,0,0,1,0,0.999974846839905,1,1,0
1104,11.03,0,0,1,0,0.999974846839905,1,1,0
1105,11.04,0,0,1,0,0.999974846839905,1,1,0
1106,11.05,0,0,1,0,0.999974846839905,1,1,0
1107,11.06,0,0,1,0,0.999974846839905,1,1,0
1108,11.07,0,0,1,0,0.999974846839905,1,1,0
1109,11.08,0,0,1,0,0.999974846839905,1,1,0
1110,11.09,0,0,1,0,0.999974846839905,1,1,0
1111,11.1,0,0,1,0,0.999974846839905,1,1,0
1112,11.11,0,0,1,0,0.999974846839905,1,1,0
1113,11.12,0,0,1,0,0.999974846839905,1,1,0
1114,11.13,0,0,1,0,0.999974846839905,1,1,0
1115,11.14,0,0,1,0,0.999974846839905,1,1,0
1116,11.15,0,0,1,0,0.999974846839905,1,1,0
1117,11.16,0,0,1,0,0.999974846839905,1,1,0
1118,11.17,0,0,1,0,0.999974846839905,1,1,0
1119,11.18,0,0,1,0,0.999974846839905,1,1,0
1120,11.19,0,0,1,0,0.999974846839905,1,1,0
1121,11.2,0,0,1,0,0.999974846839905,1,1,0
1122,11.21,0,0,1,0,0.999974846839905,1,1,0
1123,11.22,0,0,1,0,0.999974846839905,1,1,0
1124,11.23,0,0,1,0,0.999974846839905,1,1,0
1125,11.24,0,0,1,0,0.999974846839905,1,1,0
1126,11.25,0,0,1,0,0.999974846839905,1,1,0
1127,11.26,0,0,1,0,0.999974846839905,1,1,0
1128,11.27,0,0,1,0,0.999974846839905,1,1,0
1129,11.28,0,0,1,0,0.999974846839905,1,1,0
1130,11.29,0,0,1,0,0.999974846839905,1,1,0
1131,11.3,0,0,1,0,0.999974846839905,1,1,0
1132,11.31,0,0,1,0,0.999974846839905,1,1,0
1133,11.32,0,0,1,0,0.999974846839905,1,1,0
1134,11.33,0,0,1,0,0.999974846839905,1,1,0
1135,11.34,0,0,1,0,0.999974846839905,1,1,0
1136,11.35,0,0,1,0,0.999974846839905,1,1,0
1137,11.36,0,0,1,0,0.999974846839905,1,1,0
1138,11.37,0,0,1,0,0.999974846839905,1,1,0
1139,11.38,0,0,1,0,0.999974846839905,1,1,0
1140,11.39,0,0,1,0,0.999974846839905,1,1,0
1141,11.4,0,0,1,0,0.999974846839905,1,1,0
1142,11.41,0,0,1,0,0.999974846839905,1,1,0
1143,11.42,0,0,1,0,0.999974846839905,1,1,0
1144,11.43,0,0,1,0,0.999974846839905,1,1,0
1145,11.44,0,0,1,0,0.999974846839905,1,1,0
1146,11.45,0,0,1,0,0.999974846839905,1,1,0
1147,11.46,0,0,1,0,0.999974846839905,1,1,0
1148,11.47,0,0,1,0,0.999974846839905,1,1,0
1149,11.48,0,0,1,0,0.999974846839905,1,1,0
1150,11.49,0,0,1,0,0.999974846839905,1,1,0
1151,11.5,0,0,1,0,0.999974846839905,1,1,0
1152,11.51,0,0,1,0,0.999974846839905,1,1,0
1153,11.52,0,0,1,0,0.999974846839905,1,1,0
1154,11.53,0,0,1,0,0.999974846839905,1,1,0
1155,11.54,0,0,1,0,0.999974846839905,1,1,0
1156,11.55,0,0,1,0,0.999974846839905,1,1,0
1157,11.56,0,0,1,0,0.999974846839905,1,1,0
1158,11.57,0,0,1,0,0.999974846839905,1,1,0
1159,11.58,0,0,1,0,0.999974846839905,1,1,0
1160,11.59,0,0,1,0,0.999974846839905,1,1,0
1161,11.6,0,0,1,0,0.999974846839905,1,1,0
1162,11.61,0,0,1,0,0.999974846839905,1,1,0
1163,11.62,0,0,1,0,0.999974846839905,1,1,0
1164,11.63,0,0,1,0,0.999974846839905,1,1,0
1165,11.64,0,0,1,0,0.999974846839905,1,1,0
1166,11.65,0,0,1,0,0.999974846839905,1,1,0
1167,11.66,0,0,1,0,0.999974846839905,1,1,0
1168,11.67,0,0,1,0,0.999974846839905,1,1,0
1169,11.68,0,0,1,0,0.999974846839905,1,1,0
1170,11.69,0,0,1,0,0.999974846839905,1,1,0
1171,11.7,0,0,1,0,0.999974846839905,1,1,0
1172,11.71,0,0,1,0,0.999974846839905,1,1,0
1173,11.72,0,0,1,0,0.999974846839905,1,1,0
1174,11.73,0,0,1,0,0.999974846839905,1,1,0
1175,11.74,0,0,1,0,0.999974846839905,1,1,0
1176,11.75,0,0,1,0,0.999974846839905,1,1,0
1177,11.76,0,0,1,0,0.999974846839905,1,1,0
1178,11.77,0,0,1,0,0.999974846839905,1,1,0
1179,11.78,0,0,1,0,0.999974846839905,1,1,0
1180,11.79,0,0,1,0,0.999974846839905,1,1,0
1181,11.8,0,0,1,0,0.999974846839905,1,1,0
1182,11.81,0,0,1,0,0.999974846839905,1,1,0
1183,11.82,0,0,1,0,0.999974846839905,1,1,0
1184,11.83,0,0,1,0,0.999974846839905,1,1,0
1185,11.84,0,0,1,0,0.999974846839905,1,1,0
1186,11.85,0,0,1,0,0.999974846839905,1,1,0
1187,11.86,0,0,1,0,0.999974846839905,1,1,0
1188,11.87,0,0,1,0,0.999974846839905,1,1,0
1189,11.88,0,0,1,0,0.999974846839905,1,1,0
1190,11.89,0,0,1,0,0.999974846839905,1,1,0
1191,11.9,0,0,1,0,0.999974846839905,1,1,0
1192,11.91,0,0,1,0,0.999974846839905,1,1,0
1193,11.92,0,0,1,0,0.999974846839905,1,1,0
1194,11.93,0,0,1,0,0.999974846839905,1,1,0
1195,11.94,0,0,1,0,0.999974846839905,1,1,0
1196,11.95,0,0,1,0,0.999974846839905,1,1,0
1197,11.96,0,0,1,0,0.999974846839905,1,1,0
1198,11.97,0,0,1,0,0.999974846839905,1,1,0
1199,11.98,0,0,1,0,0.999974846839905,1,1,0
1200,11.99,0,0,1,0,0.999974846839905,1,1,0
1201,12,0,0,1,0,0.999974846839905,1,1,0
1202,12.01,0,0,1,0,0.999974846839905,1,1,0
1203,12.02,0,0,1,0,0.999974846839905,1,1,0
1204,12.03,0,0,1,0,0.999974846839905,1,1,0
1205,12.04,0,0,1,0,0.999974846839905,1,1,0
1206,12.05,0,0,1,0,0.999974846839905,1,1,0
1207,12.06,0,0,1,0,0.999974846839905,1,1,0
1208,12.07,0,0,1,0,0.999974966049194,1,1,0
1209,12.08,0,0,1,0,0.999974966049194,1,1,0
1210,12.09,0,0,1,0,0.999974846839905,1,1,0
1211,12.1,0,0,1,0,0.999974846839905,1,1,0
1212,12.11,0,0,1,0,0.999974846839905,1,1,0
1213,12.12,0,0,1,0,0.999974966049194,1,1,0
1214,12.13,0,0,1,0,0.999974966049194,1,1,0
1215,12.14,0,0,1,0,0.999974966049194,1,1,0
1216,12.15,0,0,1,0,0.999974966049194,1,1,0
1217,12.16,0,0,1,0,0.999974966049194,1,1,0
1218,12.17,0,0,1,0,0.999974846839905,1,1,0
1219,12.18,0,0,1,0,0.999974846839905,1,1,0
1220,12.19,0,0,1,0,0.999974846839905,1,1,0
1221,12.2,0,0,1,0,0.999974846839905,1,1,0
1222,12.21,0,0,1,0,0.999974966049194,1,1,0
1223,12.22,0,0,1,0,0.999974966049194,1,1,0
1224,12.23,0,0,1,0,0.999974966049194,1,1,0
1225,12.24,0,0,1,0,0.999974966049194,1,1,0
1226,12.25,0,0,1,0,0.999974966049194,1,1,0
1227,12.26,0,0,1,0,0.999974966049194,1,1,0
1228,12.27,0,0,1,0,0.999974966049194,1,1,0
1229,12.28,0,0,1,0,0.999974966049194,1,1,0
1230,12.29,0,0,1,0,0.999974966049194,1,1,0
1231,12.3,0,0,1,0,0.999974966049194,1,1,0
1232,12.31,0,0,1,0,0.999974966049194,1,1,0
1233,12.32,0,0,1,0,0.999974966049194,1,1,0
1234,12.33,0,0,1,0,0.999974966049194,1,1,0
1235,12.34,0,0,1,0,0.999974966049194,1,1,0
1236,12.35,0,0,1,0,0.999974966049194,1,1,0
1237,12.36,0,0,1,0,0.999974966049194,1,1,0
1238,12.37,0,0,1,0,0.999974966049194,1,1,0
1239,12.38,0,0,1,0,0.999974966049194,1,1,0
1240,12.39,0,0,1,0,0.999974966049194,1,1,0
1241,12.4,0,0,1,0,0.999974966049194,1,1,0
1242,12.41,0,0,1,0,0.999974966049194,1,1,0
1243,12.42,0,0,1,0,0.999975085258484,1,1,0
1244,12.43,0,0,1,0,0.999975085258484,1,1,0
1245,12.44,0,0,1,0,0.999975085258484,1,1,0
1246,12.45,0,0,1,0,0.999975085258484,1,1,0
1247,12.46,0,0,1,0,0.999975085258484,1,1,0
1248,12.47,0,0,1,0,0.999975085258484,1,1,0
1249,12.48,0,0,1,0,0.999975085258484,1,1,0
1250,12.49,0,0,1,0,0.999975085258484,1,1,0
1251,12.5,0,0,1,0,0.999975085258484,1,1,0
1252,12.51,0,0,1,0,0.999975085258484,1,1,0
1253,12.52,0,0,1,0,0.999975085258484,1,1,0
1254,12.53,0,0,1,0,0.999975204467773,1,1,0
1255,12.54,0,0,1,0,0.999975204467773,1,1,0
1256,12.55,0,0,1,0,0.999975204467773,1,1,0
1257,12.56,0,0,1,0,0.999975204467773,1,1,0
1258,12.57,0,0,1,0,0.999975204467773,1,1,0
1259,12.58,0,0,1,0,0.999975204467773,1,1,0
1260,12.59,0,0,1,0,0.999975204467773,1,1,0
1261,12.6,0,0,1,0,0.999975204467773,1,1,0
1262,12.61,0,0,1,0,0.999975204467773,1,1,0
1263,12.62,0,0,1,0,0.999975323677063,1,1,0
1264,12.63,0,0,1,0,0.999975323677063,1,1,0
1265,12.64,0,0,1,0,0.999975323677063,1,1,0
1266,12.65,0,0,1,0,0.999975323677063,1,1,0
1267,12.66,0,0,1,0,0.999975323677063,1,1,0
1268,12.67,0,0,1,0,0.999975323677063,1,1,0
1269,12.68,0,0,1,0,0.999975442886353,1,1,0
1270,12.69,0,0,1,0,0.999975442886353,1,1,0
1271,12.7,0,0,1,0,0.999975442886353,1,1,0
1272,12.71,0,0,1,0,0.999975442886353,1,1,0
1273,12.72,0,0,1,0,0.999975562095642,1,1,0
1274,12.73,0,0,1,0,0.999975562095642,1,1,0
1275,12.74,0,0,1,0,0.999975562095642,1,1,0
1276,12.75,0,0,1,0,0.999975681304932,1,1,0
1277,12.76,0,0,1,0,0.999975681304932,1,0,0
1278,12.77,0,0,1,0,0.999975681304932,1,0,0
1279,12.78,0,0,1,0,0.999975681304932,1,0,0
1280,12.79,0,0,1,0,0.999975681304932,1,0,0
1281,12.8,0,0,1,0,0.999975800514221,1,0,0
1282,12.81,0,0,1,0,0.999975800514221,1,0,0
1283,12.82,0,0,1,0,0.999975800514221,1,0,0
1284,12.83,0,0,1,0,0.999975800514221,1,0,0
1285,12.84,0,0,1,0,0.999975800514221,1,0,0
1286,12.85,0,0,1,0,0.999975800514221,1,0,0
1287,12.86,0,0,1,0,0.999975919723511,1,0,0
1288,12.87,0,0,1,0,0.999975919723511,1,0,0
1289,12.88,0,0,1,0,0.999975919723511,1,0,0
1290,12.89,0,0,1,0,0.999975919723511,1,0,0
1291,12.9,0,0,1,0,0.999975919723511,1,0,0
1292,12.91,0,0,1,0,0.9999760389328,1,0,0
1293,12.92,0,0,1,0,0.9999760389328,1,0,0
1294,12.93,0,0,1,0,0.9999760389328,1,0,0
1295,12.94,0,0,1,0,0.9999760389328,1,0,0
1296,12.95,0,0,1,0,0.9999760389328,1,0,0
1297,12.96,0,0,1,0,0.99997615814209,1,0,0
1298,12.97,0,0,1,0,0.99997615814209,1,0,0
1299,12.98,0,0,1,0,0.99997615814209,1,0,0
1300,12.99,0,0,1,0,0.99997615814209,1,0,0
