t,main,turn,theta,pm1,pm2,pm3,ptm,pt0,ptp,confm,conft,thg,thref,wref
114,3,0,-0.0919666290283203,5.05217622048804e-06,1.72952986758901e-05,0.999977707862854,7.03425362402754e-09,0.999998092651367,1.94910944628646e-06,0.999977707862854,0.999998092651367,-0.104559944907411,-0.10457262160641,-0.0278860324373725
114.2,3,0,-0.0831560119986534,8.59530791785801e-06,9.3697626653011e-06,0.999981999397278,2.9128055523131e-10,0.999999523162842,5.3115087439437e-07,0.999981999397278,0.999999523162842,-0.104411609641648,-0.104176903551282,-0.0276712236787736
114.4,3,0,-0.0657452344894409,8.92286698217504e-06,3.75698778043443e-06,0.999987363815308,4.98960193908576e-13,1,3.9731766321438e-08,0.999987363815308,1,-0.102530198267567,-0.101597420120488,-0.0263310508885299
114.6,3,0,-0.0481657087802887,1.76899411599152e-05,1.41130078645801e-06,0.999980926513672,7.26858361152473e-17,1,2.26641305722808e-09,0.999980926513672,1,-0.0974629605654658,-0.095620957419705,-0.023237866394372
114.8,3,0,-0.0288189873099327,0.000397691532270983,7.32799151137442e-07,0.999601542949677,8.96887865942953e-21,1,2.4674965196092e-11,0.999601542949677,1,-0.08872806856449,-0.0860035223736499,-0.0182650175807146
115,3,0,-0.0182701125741005,0.0242443364113569,2.20337071255017e-07,0.975755512714386,6.22899638005801e-24,1,1.07757205936032e-12,0.975755512714386,1,-0.0767548534475906,-0.073380234290429,-0.0117402258469892
115.2,1,0,-0.0147058581933379,0.649335324764252,1.86454425232796e-08,0.350664675235748,6.62963758387912e-26,1,7.72139784836062e-14,0.649335324764252,1,-0.0627191337091208,-0.0590772012602679,-0.00434834269907678
115.4,1,0,-0.012993841432035,0.997402489185333,5.66406477275905e-10,0.00259744562208652,3.77402581822519e-26,1,1.52090898198048e-14,0.997402489185333,1,-0.0482928529163473,-0.0448439377767803,0.00300693471091389
115.6,1,0,-0.0134388422593474,0.997672736644745,1.17428988755108e-09,0.00232724216766655,7.76897767963577e-26,1,8.45251721669519e-15,0.997672736644745,1,-0.0353382730454414,-0.0325398153904257,0.00936508819656885
115.8,1,0,-0.0184292420744896,0.981603503227234,1.2481929267949e-08,0.0183965191245079,1.29437658113725e-24,1,6.54357278540192e-14,0.981603503227234,1,-0.025394304058073,-0.0233799399928435,0.0140984259344876
116,1,0,-0.0189390704035759,0.904429793357849,2.19979057192177e-08,0.0955701991915703,6.36487727655187e-24,1,1.31031876971985e-13,0.904429793357849,1,-0.0182458719545301,-0.0167985462581875,0.0174993411194881
116.2,1,0,-0.0140642365440726,0.818686723709106,1.08217816929823e-08,0.18131323158741,2.54962716021126e-23,1,2.12482578732485e-13,0.818686723709106,1,-0.0131097053346998,-0.0120697981463958,0.0199429073165309
116.4,1,0,-0.00385383050888777,0.92471832036972,5.43543210440589e-09,0.0752817168831825,1.08193472219638e-22,1,7.97809247051612e-13,0.92471832036972,1,-0.00941935657506252,-0.00867218061942327,0.0216986158345396
116.6,1,0,0.0153500800952315,0.993456661701202,1.41829614719313e-09,0.00654329266399145,2.57601480992639e-22,1,1.55590926427529e-12,0.993456661701202,1,-0.00676783161962712,-0.00623098379804774,0.0229600968633486
116.8,1,0,0.0297080315649509,0.997693598270416,1.25000587658519e-09,0.00230633281171322,3.61713924576256e-21,1,5.00755686916321e-12,0.997693598270416,1,-0.00486270420560247,-0.00447697768247328,0.0238664741860773
117,1,0,0.0302779003977776,0.999345242977142,2.90803781055615e-09,0.00065476493909955,1.58477646553262e-19,1,1.37283439824443e-11,0.999345242977142,1,-0.00349386532055686,-0.00321671983413649,0.024517708594202
117.2,1,0,0.0277267396450043,0.999903798103333,3.21422310989306e-09,9.6219424449373e-05,1.66986043911571e-17,1,8.52489051572647e-11,0.999903798103333,1,-0.00251035110548689,-0.00231122136968322,0.0249856221702487
117.4,1,0,0.0236097648739815,0.999979853630066,3.75393849338934e-09,2.01180428121006e-05,1.13813466606132e-15,1,6.92631674237276e-10,0.999979853630066,1,-0.0018036936443259,-0.00166061842346129,0.0253218192629041
117.6,1,0,0.0181659236550331,0.999998211860657,2.4485165006638e-09,1.78356845026428e-06,4.01937021805767e-14,1,6.18732753920881e-09,0.999998211860657,1,-0.001295958463926,-0.0011931585543954,0.0255633777277492
117.8,1,0,0.0146796042099595,0.99999988079071,1.38906053326338e-09,8.42521572508304e-08,7.19055132276936e-13,1,3.99142123796992e-08,0.99999988079071,1,-0.000931149447415818,-0.00085728745135783,0.0257369380981778
118,1,0,0.0118215987458825,1,1.0445856402086e-09,8.61997762058309e-09,5.64729036103828e-12,0.99999988079071,1.42121365342973e-07,1,0.99999988079071,-0.000669033242621168,-0.000615963210881053,0.0258616416650871
118.2,1,0,0.00635401997715235,1,6.39615382880265e-09,2.51395597672399e-08,5.81134923169357e-12,0.99999988079071,1.07845679053753e-07,1,0.99999988079071,-0.000480702083832425,-0.000442571131255871,0.0260744365273607
118.4,1,0,0.000887193717062473,0.999998569488525,1.99141112489087e-07,1.16193268695497e-06,2.323016345257e-12,1,5.18903142676663e-08,0.999998569488525,1,-0.000345385667975954,-0.000317988481716199,0.0268786843139398
118.6,1,0,-0.00420243199914694,0.999593913555145,7.78144021751359e-06,0.000398362841224298,1.26398533566857e-12,1,4.0302602144493e-08,0.999593913555145,1,-0.000248160479547212,-0.000228475531644451,0.0286474613895491
118.8,1,0,-0.00677287857979536,0.999895095825195,2.89455329038901e-06,0.00010207699961029,2.66432687544282e-12,0.99999988079071,1.46940749345958e-07,0.999895095825195,0.99999988079071,-0.000178303934757916,-0.00016416024969988,0.031505181179891
119,1,0,-0.00492117460817099,0.99993634223938,4.12191138821072e-06,5.94713710597716e-05,8.36307043582118e-13,0.999999523162842,4.70876130975739e-07,0.99993634223938,0.999999523162842,-0.00012811182992619,-0.000117949556294121,0.0353498376421376
119.2,1,0,-0.00466850679367781,0.999983191490173,1.98398493012064e-06,1.48087501656846e-05,2.60947378072016e-13,0.999999165534973,8.88422277967038e-07,0.999983191490173,0.999999165534973,-9.2048675141806e-05,-8.47470557300823e-05,0.0398920726067492
119.4,1,0,-0.00642939563840628,0.999986290931702,1.32366631078185e-06,1.24121788758202e-05,1.03318707213827e-13,0.999999165534973,7.85263068792119e-07,0.999986290931702,0.999999165534973,-6.6137206846886e-05,-6.08909747571103e-05,0.0447093065787747
119.6,1,0,-0.00146629381924868,0.999668955802917,4.46584999735933e-06,0.000326618028338999,1.02239045137939e-14,0.999998688697815,1.2743263368975e-06,0.999668955802917,0.999998688697815,-4.75197510748449e-05,-4.375031999554e-05,0.0493105248191018
119.8,1,0,-0.000671408139169216,0.987489759922028,2.07844386750367e-05,0.0124894343316555,4.36043243884094e-16,0.999999403953552,6.01357498908328e-07,0.987489759922028,0.999999403953552,-3.41430618236277e-05,-3.14347160206813e-05,0.0532054283439857
120,1,0,0.00248957518488169,0.811119556427002,0.000128788757137954,0.188751637935638,4.61791808018428e-17,0.999999642372131,4.05100792022495e-07,0.811119556427002,0.999999642372131,-2.45318766265409e-05,-2.25859232892831e-05,0.0560938990957248
120.2,3,0,0.00323281157761812,0.315152376890182,0.00033458840334788,0.684513032436371,2.33432651880955e-17,0.999999523162842,5.2155201046844e-07,0.684513032436371,0.999999523162842,-1.76262156548409e-05,-1.62280432402749e-05,0.0581692726661173
120.4,3,0,-0.00420307647436857,0.0289716217666864,0.000134025060106069,0.970894396305084,7.114918600003e-17,0.999998450279236,1.5314928987209e-06,0.970894396305084,0.999998450279236,-1.26644807097564e-05,-1.16598902792339e-05,0.059660433846853
120.6,3,0,-0.0102893812581897,0.00774115091189742,0.000155693327542394,0.992103159427643,2.32232531926149e-16,0.999994397163391,5.65515620110091e-06,0.992103159427643,0.999994397163391,-9.09946155139349e-06,-8.37766077590669e-06,0.0607318369420137
120.8,3,0,-0.0134898228570819,0.003645702265203,0.000271803815849125,0.996082425117493,9.68415097936447e-16,0.999975681304932,2.43299691646826e-05,0.996082425117493,0.999975681304932,-6.53798623274805e-06,-6.01937054254858e-06,0.0615016427867134
121,3,0,-0.0165483951568604,0.0062404740601778,0.000412817229516804,0.993346691131592,3.81679102318361e-15,0.999951481819153,4.84976080770139e-05,0.993346691131592,0.999951481819153,-4.69755971143766e-06,-4.32493302100541e-06,0.0620547502410512
121.2,3,0,-0.0199188627302647,0.0227195061743259,0.00074747420148924,0.976532995700836,6.89214022631763e-15,0.999954104423523,4.58791764685884e-05,0.976532995700836,0.999954104423523,-3.3752085821152e-06,-3.1074753587546e-06,0.0624521593516086
121.4,3,0,-0.0212313458323479,0.0593985803425312,0.0011814571917057,0.939419984817505,1.26407063527449e-14,0.999935030937195,6.4928834035527e-05,0.939419984817505,0.999935030937195,-2.42509593758786e-06,-2.23272893669512e-06,0.0627376988067641
121.6,3,0,-0.022800900042057,0.1039028018713,0.0022248774766922,0.893872320652008,2.1521963695253e-14,0.999917387962341,8.26225004857406e-05,0.893872320652008,0.999917387962341,-1.74243758968509e-06,-1.60422141102786e-06,0.0629428596304203
121.8,3,0,-0.0251104906201363,0.151024684309959,0.00511161889880896,0.843863725662231,3.53719806808588e-14,0.999887585639954,0.000112428730062675,0.843863725662231,0.999887585639954,-1.25194583310694e-06,-1.15263715774189e-06,0.063090268203223
122,3,0,-0.0281639471650124,0.181831121444702,0.0130354929715395,0.80513334274292,4.80248605911216e-14,0.999793469905853,0.000206557335332036,0.80513334274292,0.999793469905853,-8.99526260402272e-07,-8.28172724958225e-07,0.0631961816371257
122.2,3,0,-0.0312030166387558,0.266486316919327,0.0267467703670263,0.706766903400421,6.80518263810638e-14,0.999638915061951,0.000361033045919612,0.706766903400421,0.999638915061951,-6.4631190244489e-07,-5.95044206026124e-07,0.0632722807083517
122.4,3,0,-0.0336252003908157,0.368564248085022,0.0427990853786469,0.588636636734009,7.7946119881895e-14,0.999465882778168,0.0005340754869394,0.588636636734009,0.999465882778168,-4.64376743214943e-07,-4.27540773143817e-07,0.0633269580842812
122.6,3,0,-0.0351177677512169,0.431637793779373,0.0650545060634613,0.503307700157166,7.79256555658893e-14,0.999308228492737,0.000691723078489304,0.503307700157166,0.999308228492737,-3.33655869284118e-07,-3.07189131243105e-07,0.0633662439177396
122.8,1,0,-0.0360021740198135,0.471157729625702,0.0883887857198715,0.440453499555588,6.63474876709709e-14,0.999242782592773,0.000757270259782672,0.471157729625702,0.999242782592773,-2.39732589399323e-07,-2.20716170904606e-07,0.0633944708888458
123,1,0,-0.0355111360549927,0.486147880554199,0.105938501656055,0.407913655042648,5.43027570880459e-14,0.999282658100128,0.000717409420758486,0.486147880554199,0.999282658100128,-1.72248474284037e-07,-1.5858512930341e-07,0.063414752039268
123.2,1,0,-0.0354677885770798,0.50325345993042,0.113103039562702,0.383643448352814,4.6186362026579e-14,0.999316453933716,0.000683595542795956,0.50325345993042,0.999316453933716,-1.23760966197874e-07,-1.13943818131246e-07,0.0634293240973502
123.4,1,0,-0.0353044420480728,0.514933109283447,0.110674776136875,0.374392092227936,4.07980669647062e-14,0.999372065067291,0.000627920439001173,0.514933109283447,0.999372065067291,-8.89225685039953e-08,-8.18689226874892e-08,0.0634397941580881
123.6,1,0,-0.0352150797843933,0.523058652877808,0.100100629031658,0.376840740442276,3.82995908208492e-14,0.999408960342407,0.000591104966588318,0.523058652877808,0.999408960342407,-6.38910912888765e-08,-5.88230288569904e-08,0.0634473169233169
123.8,1,0,-0.0349041149020195,0.539713561534882,0.0816600918769836,0.378626346588135,4.08691330289809e-14,0.99941873550415,0.000581289466936141,0.539713561534882,0.99941873550415,-4.59059113424084e-08,-4.22644956147598e-08,0.0634527220492379
124,1,0,-0.0346992611885071,0.556192100048065,0.0608387924730778,0.382969081401825,4.78533770768841e-14,0.999407529830933,0.000592419877648354,0.556192100048065,0.999407529830933,-3.29835138775271e-08,-3.03671474298407e-08,0.0634566056459385
124.2,1,0,-0.034752145409584,0.571832597255707,0.0431732572615147,0.384994149208069,5.35717168325886e-14,0.999419689178467,0.000580288819037378,0.571832597255707,0.999419689178467,-2.36987384825971e-08,-2.1818872545675e-08,0.0634593960200302
124.4,1,0,-0.0348096564412117,0.586507856845856,0.0305833984166384,0.382908821105957,5.8308399612534e-14,0.999448716640472,0.000551328004803509,0.586507856845856,0.999448716640472,-1.70276037826635e-08,-1.56769153330681e-08,0.0634614009109012
124.6,1,0,-0.0346862003207207,0.596972346305847,0.0211276616901159,0.381900012493134,6.18649689853104e-14,0.999486804008484,0.000513171253260225,0.596972346305847,0.999486804008484,-1.22343765594231e-08,-1.12639034783168e-08,0.0634628414300835
124.8,1,0,-0.0344205275177956,0.598511099815369,0.0152724888175726,0.386216431856155,6.58843436079394e-14,0.999519824981689,0.000480194226838648,0.598511099815369,0.999519824981689,-8.79043062713028e-09,-8.09314325384017e-09,0.0634638764467742
125,1,0,-0.0339959636330605,0.586077988147736,0.0119445649906993,0.40197741985321,7.1854563857103e-14,0.999537825584412,0.00046217450289987,0.586077988147736,0.999537825584412,-6.31594672888112e-09,-5.81494398041172e-09,0.0634646201088949
125.2,1,0,-0.0336407944560051,0.577367544174194,0.00981594063341618,0.412816554307938,7.80343197286266e-14,0.999532461166382,0.000467567995656282,0.577367544174194,0.999532461166382,-4.53802376404021e-09,-4.17805201696908e-09,0.0634651544320171
125.4,1,0,-0.0332099013030529,0.569739997386932,0.0082394378259778,0.422020584344864,8.10274969949981e-14,0.999526858329773,0.000473179563414305,0.569739997386932,0.999526858329773,-3.26058159876871e-09,-3.00194098435036e-09,0.0634655383445373
125.6,1,0,-0.0325535982847214,0.566009163856506,0.0073061203584075,0.426684677600861,8.14665853223276e-14,0.999527812004089,0.00047214503865689,0.566009163856506,0.999527812004089,-2.34273615895837e-09,-2.1569022206812e-09,0.063465814186658
125.8,1,0,-0.0318774282932281,0.56312882900238,0.00675717135891318,0.430113971233368,8.05665890989474e-14,0.999527215957642,0.00047278095735237,0.56312882900238,0.999527215957642,-1.68326187958729e-09,-1.54973972301008e-09,0.0634660123799223
126,1,0,-0.0312894657254219,0.560244739055634,0.00655241636559367,0.433202892541885,7.83721639018367e-14,0.999522805213928,0.000477247755043209,0.560244739055634,0.999522805213928,-1.20942793512499e-09,-1.11349192654491e-09,0.063466154782286
126.2,1,0,-0.0308023169636726,0.555678844451904,0.00654875114560127,0.437772423028946,7.58820022333899e-14,0.99951159954071,0.000488389167003334,0.555678844451904,0.99951159954071,-8.68977042728093e-10,-8.00046776933925e-10,0.0634662570987459
126.4,1,0,-0.0304845944046974,0.552137851715088,0.00674984138458967,0.441112279891968,7.52440102412544e-14,0.999500751495361,0.000499227317050099,0.552137851715088,0.999500751495361,-6.24362211966276e-10,-5.74835640944854e-10,0.0634663306133822
126.6,1,0,-0.0304465591907501,0.548446118831635,0.00715602561831474,0.444397896528244,7.63367572821118e-14,0.999472796916962,0.000527199939824641,0.548446118831635,0.999472796916962,-4.48605834864857e-10,-4.13020867813287e-10,0.0634663834338351
126.8,1,0,-0.0306021347641945,0.546747326850891,0.00791654363274574,0.445336103439331,7.80040704880143e-14,0.999436557292938,0.000563455396331847,0.546747326850891,0.999436557292938,-3.22324431584386e-10,-2.96756542389852e-10,0.0634664213854646
127,1,0,-0.0309047624468803,0.548462986946106,0.00903011206537485,0.442506939172745,8.02517909981662e-14,0.999385118484497,0.000614804099313915,0.548462986946106,0.999385118484497,-2.31590922635888e-10,-2.13220329319991e-10,0.0634664486538068
127.2,1,0,-0.0312426462769508,0.550810396671295,0.0103621315211058,0.438827455043793,8.10417813586206e-14,0.999339044094086,0.000660970457829535,0.550810396671295,0.999339044094086,-1.66398666038755e-10,-1.53199348089184e-10,0.0634664682461799
127.4,1,0,-0.0315116122364998,0.552513301372528,0.0120430439710617,0.435443729162216,8.22164195448186e-14,0.999283015727997,0.000717034854460508,0.552513301372528,0.999283015727997,-1.19557864118055e-10,-1.10074120651639e-10,0.0634664823233497
127.6,1,0,-0.0317577347159386,0.553037464618683,0.0139422165229917,0.433020383119583,8.3200705710846e-14,0.999232292175293,0.000767733436077833,0.553037464618683,0.999232292175293,-8.5902628985875e-11,-7.90885352212978e-11,0.063466492437832
127.8,1,0,-0.0319945365190506,0.553644359111786,0.0158866867423058,0.430468946695328,8.31992555904403e-14,0.999199688434601,0.000800303590949625,0.553644359111786,0.999199688434601,-6.17212570759757e-11,-5.68253134017441e-11,0.0634664997051132
128,1,0,-0.0322520807385445,0.554171323776245,0.0176417306065559,0.428186923265457,8.26196885428745e-14,0.999174892902374,0.000825133291073143,0.554171323776245,0.999174892902374,-4.43468799501467e-11,-4.08291319869682e-11,0.0634665049266732
128.2,1,0,-0.0325155034661293,0.554434716701508,0.0190570075064898,0.426508247852325,8.20333926655759e-14,0.999156355857849,0.000843627261929214,0.554434716701508,0.999156355857849,-3.18633458630288e-11,-2.93358350181683e-11,0.0634665086783773
128.4,1,0,-0.0327502191066742,0.554935216903687,0.020106952637434,0.424957811832428,8.05773972393543e-14,0.999152421951294,0.000847516406793147,0.554935216903687,0.999152421951294,-2.28938949195147e-11,-2.10778719588717e-11,0.0634665113739862
128.6,1,0,-0.0329073667526245,0.555196344852448,0.0207617487758398,0.424041867256165,7.96863118025792e-14,0.999153733253479,0.000846214010380208,0.555196344852448,0.999153733253479,-1.644932163869e-11,-1.51445045296798e-11,0.0634665133107881
128.8,1,0,-0.0330071300268173,0.5553919672966,0.0209775418043137,0.423630505800247,7.91335109961468e-14,0.999159932136536,0.000840071239508688,0.5553919672966,0.999159932136536,-1.18188793704313e-11,-1.0881364964026e-11,0.0634665147023852
129,1,0,-0.0330887660384178,0.555849015712738,0.0207959245890379,0.423355013132095,7.85600493620649e-14,0.999171018600464,0.000829065684229136,0.555849015712738,0.999171018600464,-8.49189484168444e-12,-7.81828835986593e-12,0.0634665157022512
129.2,1,0,-0.0331415385007858,0.556460082530975,0.0203002896159887,0.423239588737488,7.7997009621366e-14,0.999185979366302,0.000813974067568779,0.556460082530975,0.999185979366302,-6.1014480089073e-12,-5.61746004109758e-12,0.0634665164206575
129.4,1,0,-0.0331721901893616,0.557336091995239,0.0195819661021233,0.423081934452057,7.80035825970367e-14,0.999199688434601,0.000800347130279988,0.557336091995239,0.999199688434601,-4.38390588901978e-12,-4.03615930506163e-12,0.0634665169368342
129.6,1,0,-0.0331955105066299,0.558160364627838,0.0187176093459129,0.423122048377991,7.84731166766223e-14,0.99921190738678,0.000788114557508379,0.558160364627838,0.99921190738678,-3.14984751418445e-12,-2.89999071050849e-12,0.0634665173077085
129.8,1,0,-0.0332130491733551,0.558733105659485,0.0177597738802433,0.423507064580917,7.89492982707779e-14,0.999222993850708,0.000777035369537771,0.558733105659485,0.999222993850708,-2.26317343797551e-12,-2.08365069002327e-12,0.0634665175741826
130,1,0,-0.0332152023911476,0.558780908584595,0.0167648084461689,0.424454271793365,7.92221919575925e-14,0.999234676361084,0.000765387900173664,0.558780908584595,0.999234676361084,-1.62609586251155e-12,-1.49710831221014e-12,0.0634665177656449
130.2,1,0,-0.0331917032599449,0.558406710624695,0.0158318467438221,0.425761461257935,7.92877861890279e-14,0.999247848987579,0.00075208890484646,0.558406710624695,0.999247848987579,-1.16835400668309e-12,-1.07567612422775e-12,0.0634665179032111
130.4,1,0,-0.0331457778811455,0.557904601097107,0.0149992927908897,0.4270960688591,7.92469524247066e-14,0.999261081218719,0.000738905451726168,0.557904601097107,0.999261081218719,-8.39465320835399e-13,-7.72876026935863e-13,0.0634665180020528
130.6,1,0,-0.0330880060791969,0.557348012924194,0.0142973177134991,0.428354650735855,7.91968216267563e-14,0.999272882938385,0.000727066129911691,0.557348012924194,0.999272882938385,-6.03157964841408e-13,-5.55313388071159e-13,0.0634665180730707
130.8,1,0,-0.0330234244465828,0.556819140911102,0.0137326782569289,0.429448217153549,7.91314848933369e-14,0.999283015727997,0.000716959941200912,0.556819140911102,0.999283015727997,-4.33370529457479e-13,-3.9899407954681e-13,0.0634665181240973
131,1,0,-0.0329553410410881,0.556284725666046,0.0132992034777999,0.430416077375412,7.89914737352876e-14,0.999291658401489,0.000708350795321167,0.556284725666046,0.999291658401489,-3.11377825959123e-13,-2.86678259399368e-13,0.06346651816076
131.2,1,0,-0.0328874066472054,0.55571573972702,0.0129892844706774,0.431294977664948,7.88159346272986e-14,0.999298453330994,0.000701577460858971,0.55571573972702,0.999298453330994,-2.23725758695255e-13,-2.05979057397542e-13,0.0634665181871023
131.4,1,0,-0.0328251123428345,0.555223047733307,0.0127984937280416,0.431978434324265,7.86787017373163e-14,0.999302983283997,0.000697017065249383,0.555223047733307,0.999302983283997,-1.60747525773836e-13,-1.47996475823702e-13,0.0634665182060293
131.6,1,0,-0.0327689796686172,0.554846346378326,0.012713267467916,0.432440429925919,7.86013168072551e-14,0.999305009841919,0.000695008551701903,0.554846346378326,0.999305009841919,-1.1549750548665e-13,-1.06335843716203e-13,0.0634665182196284
131.8,1,0,-0.0327209532260895,0.55460512638092,0.0127208968624473,0.432674020528793,7.86188131198136e-14,0.999304413795471,0.000695572409313172,0.55460512638092,0.999304413795471,-8.29852509979343e-14,-7.6402573749839e-14,0.0634665182293994
132,1,0,-0.0326804146170616,0.554467856884003,0.0128090539947152,0.432723075151443,7.87147853408693e-14,0.999301791191101,0.000698198040481657,0.554467856884003,0.999301791191101,-5.96251135829582e-14,-5.48954432635036e-14,0.0634665182364198
132.2,1,0,-0.0326536446809769,0.554372310638428,0.0129677634686232,0.432659924030304,7.88729839903621e-14,0.999297261238098,0.000702686840668321,0.554372310638428,0.999297261238098,-4.28407955272618e-14,-3.94425153917396e-14,0.0634665182414641
132.4,1,0,-0.0326529741287231,0.554324090480804,0.0131848650053144,0.432491064071655,7.91972010975167e-14,0.999289155006409,0.000710843421984464,0.554324090480804,0.999289155006409,-3.07812203804864e-14,-2.83395474731853e-14,0.0634665182450884
132.6,1,0,-0.0326608419418335,0.554348289966583,0.0134392585605383,0.432212442159653,7.953910425261e-14,0.999280631542206,0.000719401345122606,0.554348289966583,0.999280631542206,-2.21163850122516e-14,-2.03620368277304e-14,0.0634665182476924
132.8,1,0,-0.032674603164196,0.554436028003693,0.0137204201892018,0.43184357881546,7.99245177961379e-14,0.999271810054779,0.000728205835912377,0.554436028003693,0.999271810054779,-1.5890678795836e-14,-1.46301751700923e-14,0.0634665182495635
133,1,0,-0.0326917394995689,0.554541230201721,0.0140084866434336,0.431450307369232,8.02562701083913e-14,0.9992635846138,0.000736367073841393,0.554541230201721,0.9992635846138,-1.14174930691673e-14,-1.05118180130236e-14,0.0634665182509078
133.2,1,0,-0.0327109396457672,0.554671287536621,0.0142898811027408,0.431038856506348,8.05224756230544e-14,0.999256312847137,0.000743640470318496,0.554671287536621,0.999256312847137,-8.20349776490703e-15,-7.5527679371067e-15,0.0634665182518737
133.4,1,0,-0.0327311605215073,0.554816484451294,0.0145524963736534,0.430631041526794,8.07166630084101e-14,0.99925023317337,0.000749731436371803,0.554816484451294,0.99925023317337,-5.89423397685842e-15,-5.42668294305626e-15,0.0634665182525677
133.6,1,0,-0.032751701772213,0.55495023727417,0.014784918166697,0.430264860391617,8.08369078056023e-14,0.999245524406433,0.000754473207052797,0.55495023727417,0.999245524406433,-4.23502208077288e-15,-3.89908547564073e-15,0.0634665182530664
133.8,1,0,-0.0327713042497635,0.5550577044487,0.0149794556200504,0.42996284365654,8.08884683951676e-14,0.999242186546326,0.000757838366553187,0.5550577044487,0.999242186546326,-3.0428741198688e-15,-2.80150281597075e-15,0.0634665182534247
134,1,0,-0.0327901542186737,0.555148005485535,0.0151300095021725,0.429721981287003,8.08768877607127e-14,0.999240159988403,0.000759799440857023,0.555148005485535,0.999240159988403,-2.1863127825008e-15,-2.01288688768802e-15,0.0634665182536821
134.2,1,0,-0.0328073352575302,0.55522483587265,0.0152340522035956,0.429541051387787,8.08150069217181e-14,0.999239563941956,0.000760481867473572,0.55522483587265,0.999239563941956,-1.57087128636558e-15,-1.44626434052768e-15,0.063466518253867
134.4,1,0,-0.0328217521309853,0.555286645889282,0.0152921220287681,0.429421246051788,8.07172051094963e-14,0.999239921569824,0.000760065915528685,0.555286645889282,0.999239921569824,-1.12867500847942e-15,-1.03914460145569e-15,0.0634665182539999
134.6,1,0,-0.0328336954116821,0.555330276489258,0.015307430177927,0.42936235666275,8.06008566638615e-14,0.999241232872009,0.000758824811782688,0.555330276489258,0.999241232872009,-8.10955859861289e-16,-7.4662803505238e-16,0.0634665182540955
134.8,1,0,-0.0328432470560074,0.555352568626404,0.0152850653976202,0.429362386465073,8.04817841602683e-14,0.999242901802063,0.000757074274588376,0.555352568626404,0.999242901802063,-5.82673844731768e-16,-5.36454139246133e-16,0.063466518254164
135,1,0,-0.0328504592180252,0.555354118347168,0.0152311623096466,0.42941477894783,8.03633825067693e-14,0.999245047569275,0.000754975248128176,0.555354118347168,0.999245047569275,-4.18652637139284e-16,-3.85443661372988e-16,0.0634665182542133
135.2,1,0,-0.0328548476099968,0.555357813835144,0.015151402913034,0.429490774869919,8.03220066413618e-14,0.999246954917908,0.000753074360545725,0.555357813835144,0.999246954917908,-3.00802982952459e-16,-2.76942249530208e-16,0.0634665182542487
135.4,1,0,-0.0328575670719147,0.555352687835693,0.015054146759212,0.429593205451965,8.03137260472694e-14,0.999248802661896,0.000751206476707011,0.555352687835693,0.999248802661896,-2.16127707140155e-16,-1.98983709581964e-16,0.0634665182542742
135.6,1,0,-0.0328579694032669,0.555324971675873,0.0149469673633575,0.42972806096077,8.03022402805047e-14,0.999250710010529,0.000749309314414859,0.555324971675873,0.999250710010529,-1.55288306436254e-16,-1.42970300653532e-16,0.0634665182542924
135.8,1,0,-0.0328559949994087,0.555280566215515,0.0148363839834929,0.429883003234863,8.02859975767081e-14,0.999252498149872,0.000747421581763774,0.555280566215515,0.999252498149872,-1.11575042528916e-16,-1.0272452409247e-16,0.0634665182543056
136,1,0,-0.0328513011336327,0.55522096157074,0.0147282481193542,0.430050849914551,8.02618198682617e-14,0.999254524707794,0.000745514465961605,0.55522096157074,0.999254524707794,-8.01669514017091e-17,-7.3807831429245e-17,0.063466518254315
136.2,1,0,-0.032844677567482,0.555152893066406,0.0146275907754898,0.430219560861588,8.02319568746733e-14,0.999256312847137,0.000743683078326285,0.555152893066406,0.999256312847137,-5.76001581660075e-17,-5.30311143168119e-17,0.0634665182543218
136.4,1,0,-0.0328366532921791,0.5550816655159,0.0145376715809107,0.430380642414093,8.01984346987528e-14,0.999257981777191,0.000741993950214237,0.5550816655159,0.999257981777191,-4.13858599178088e-17,-3.81029903090804e-17,0.0634665182543267
136.6,1,0,-0.0328279510140419,0.555009603500366,0.0144608961418271,0.430529475212097,8.01652039021661e-14,0.999259412288666,0.000740528863389045,0.555009603500366,0.999259412288666,-2.97358454502872e-17,-2.73770952995724e-17,0.0634665182543302
136.8,1,0,-0.0328194350004196,0.554942846298218,0.0143991038203239,0.430658102035522,8.01347378211192e-14,0.999260723590851,0.000739324546884745,0.554942846298218,0.999260723590851,-2.13652804701751e-17,-1.96705124968434e-17,0.0634665182543327
137,1,0,-0.0328108891844749,0.554883360862732,0.0143530070781708,0.430763602256775,8.01097469610434e-14,0.999261558055878,0.000738402828574181,0.554883360862732,0.999261558055878,-1.53510082749242e-17,-1.41333131822248e-17,0.0634665182543345
137.2,1,0,-0.0328029990196228,0.554831683635712,0.0143224196508527,0.430845946073532,8.00881103514388e-14,0.999262273311615,0.000737772730644792,0.554831683635712,0.999262273311615,-1.10297384294006e-17,-1.01548214129599e-17,0.0634665182543358
137.4,1,0,-0.0327958017587662,0.554787456989288,0.0143065080046654,0.43090608716011,8.0071325546556e-14,0.999262511730194,0.000737428897991776,0.554787456989288,0.999262511730194,-7.92489507153183e-18,-7.2962649733688e-18,0.0634665182543367
