case_index,controller,model_name,path_name,path_file,ref_file,disturbance_level,disturbance_scale,disturbance_noise_scale,disturbance_process_scale,noise_enabled,noise_signature,process_signature,seed,status,message,elapsed_sec,n_samples,ey_rmse,ey_peak,epsi_rmse,epsi_peak,ev_rmse,eomega_rmse,j_du,viol_rate,F_sat_pct,omega_sat_pct,realtime_p50_ms,realtime_p95_ms,realtime_p99_ms,timeout_rate,timeseries_file
63,IMU,LPVMPC_AGV_simulink_IMU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,3,ok,,128.7639107,14950,0.0185233770416347,0.10071660069866,0.0467386789179485,0.111147473668008,0.0933188155543515,0.0189036175482455,5138.76492499025,0,0,0,0.00697285,0.007945,0.008367253,0,
64,IMU,LPVMPC_AGV_simulink_IMU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,0,0,0,0,0,3.76872664625997,802.54,1,ok,,96.8600521,11950,0.052603205920579,0.200286596060031,0.0454513473933215,0.268326486627593,0.00535993672918026,0.0431359375548038,648.23712827233,0.000167364016736402,0,0.0167364016736402,0.0071122,0.008571295,0.009666211,0,
65,IMU,LPVMPC_AGV_simulink_IMU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,0,0,0,0,0,3.76872664625997,802.54,2,ok,,97.3339783,11950,0.052603205920579,0.200286596060031,0.0454513473933215,0.268326486627593,0.00535993672918026,0.0431359375548038,648.23712827233,0.000167364016736402,0,0.0167364016736402,0.00712925,0.00869424,0.00974000300000001,0,
66,IMU,LPVMPC_AGV_simulink_IMU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,0,0,0,0,0,3.76872664625997,802.54,3,ok,,96.7385365,11950,0.052603205920579,0.200286596060031,0.0454513473933215,0.268326486627593,0.00535993672918026,0.0431359375548038,648.23712827233,0.000167364016736402,0,0.0167364016736402,0.0070648,0.008727685,0.009671932,0,
67,IMU,LPVMPC_AGV_simulink_IMU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,1,ok,,97.5678799,11950,0.0526252312805321,0.200030620751689,0.045786022463825,0.270685278714944,0.00571546362352317,0.043475431657706,678.457003159042,0.000167364016736402,0,0.0167364016736402,0.00715605,0.0087493,0.009719961,0,
68,IMU,LPVMPC_AGV_simulink_IMU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,2,ok,,97.0239577,11950,0.0526064133778675,0.199828228180392,0.0463598185250823,0.272690008889422,0.00570827372750161,0.043770198405901,675.794541891487,0.000251046025104603,0,0.0251046025104603,0.00709265,0.00864134,0.009707177,0,
69,IMU,LPVMPC_AGV_simulink_IMU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,3,ok,,97.0581003,11950,0.0525947969990505,0.199972364217593,0.0461876005770868,0.271736684470457,0.00568739658811854,0.0436651604241022,678.486170988853,0.000251046025104603,0,0.0251046025104603,0.0070972,0.008749135,0.009748622,0,
70,IMU,LPVMPC_AGV_simulink_IMU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,1,ok,,97.0817618,11950,0.0526785063371773,0.200103379994588,0.046219435719219,0.273220796252115,0.00604100609931063,0.0438369458926971,706.824020771725,0.000167364016736402,0,0.0167364016736402,0.0071161,0.0087058,0.009731604,0,
71,IMU,LPVMPC_AGV_simulink_IMU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,2,ok,,97.4326631,11950,0.0526423909742942,0.199856414932973,0.0467996329643287,0.275350687926043,0.00603676296756421,0.0441507841190145,703.426590857088,0.000251046025104603,0,0.0251046025104603,0.00715125,0.008641955,0.009763551,0,
72,IMU,LPVMPC_AGV_simulink_IMU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,3,ok,,96.7202332,11950,0.0526379347901159,0.200016316133498,0.0466278979009542,0.27429486789596,0.00601763909300632,0.0440337826834534,706.478691776958,0.000251046025104603,0,0.0251046025104603,0.0070746,0.008720155,0.009785815,0,
73,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,1,ok,,89.9559864,11950,0,0,0,0,0.182365852139284,0,922.583804867105,0,0,0,0.00692935,0.007882275,0.008256136,0,
74,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,2,ok,,89.6724564,11950,0,0,0,0,0.194342741612617,0,911.227430388395,0,0,0,0.00693905,0.0078435,0.008225863,0,
75,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,3,ok,,90.01566,11950,0,0,0,0,0.194342741612617,0,911.227430388395,0,0,0,0.0069668,0.00787091,0.008229152,0,
76,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,1,ok,,90.0558981,11950,0,0,0,0,0.199981772148785,0,953.013542426559,0,0,0,0.0069762,0.007875715,0.008257703,0,
77,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,2,ok,,89.8565021,11950,0,0,0,0,0.200228547689699,0,952.348255529021,0,0,0,0.006963,0.0078444,0.008261184,0,
78,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,3,ok,,90.7000395,11950,0,0,0,0,0.200328898743166,0,953.383215272231,0,0,0,0.0070562,0.00795123,0.008491773,0,
79,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,1,ok,,90.5299851,11950,0,0,0,0,0.205454201216565,0,994.698547502791,0,0,0,0.00703085,0.007917565,0.008310912,0,
80,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,2,ok,,90.1494623,11950,0,0,0,0,0.205705442635539,0,993.994082964238,0,0,0,0.0069813,0.007914865,0.008329855,0,
81,IMU,LPVMPC_AGV_simulink_IMU,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,3,ok,,90.227059,11950,0,0,0,0,0.205807523243929,0,995.075396791452,0,0,0,0.00698415,0.007915755,0.008315932,0,
