segment_idx,theta_true_deg,t0,t1,n_windows,theta_pred_median_deg,theta_pred_mean_deg,theta_pred_std_deg,error_median_deg,error_mean_deg,label_main_mode,conf_main_median
71,-3,350,354.99,11,-2.74276384683911,-2.74254890932367,0.0019954242882982,0.257236153160887,0.257451090676331,3,0.999988794326782
72,-2.9,355,359.99,11,-2.62834323720259,-2.62824480098197,0.00192803891084389,0.27165676279741,0.271755199018034,3,0.999988675117493
73,-2.8,360,364.99,11,-2.51741306767535,-2.51727489217229,0.00223794271993611,0.282586932324645,0.282725107827712,3,0.999987125396729
74,-2.7,365,369.99,11,-2.41056137485626,-2.41045211123349,0.00141135782589387,0.289438625143736,0.28954788876651,3,0.999986052513123
75,-2.6,370,374.99,11,-2.31949339543543,-2.31940601946431,0.00215341151180068,0.280506604564574,0.28059398053569,3,0.999982595443726
76,-2.5,375,379.99,11,-2.24735912728069,-2.24729616147428,0.00166047285425808,0.252640872719314,0.252703838525725,3,0.999972820281982
77,-2.4,380,384.99,11,-2.19817749638836,-2.19798275838123,0.00249208581268146,0.201822503611636,0.202017241618768,3,0.999969124794006
78,-2.3,385,389.99,11,-2.13664474904254,-2.13665144340409,0.00140796179737712,0.163355250957458,0.163348556595914,3,0.999975323677063
79,-2.2,390,394.99,11,-2.04283338145289,-2.04270663487431,0.00257291334248883,0.157166618547114,0.157293365125689,3,0.999985218048096
80,-2.1,395,399.99,11,-1.9829571684242,-1.98294269308011,0.00224834097270897,0.117042831575796,0.11705730691989,3,0.999992609024048
81,-2,400,404.99,11,-1.93188186758449,-1.93178478964013,0.00201316613205918,0.0681181324155054,0.0682152103598732,3,0.999995946884155
82,-1.9,405,409.99,11,-1.82711316901885,-1.8270648337881,0.00219035151466806,0.0728868309811539,0.0729351662118998,3,0.999997138977051
83,-1.8,410,414.99,11,-1.7133714161528,-1.71334562830789,0.00181569952923505,0.0866285838472012,0.0866543716921071,3,0.999993801116943
84,-1.7,415,419.99,11,-1.58136840548878,-1.58137020035383,0.00163911168181889,0.118631594511218,0.118629799646166,3,0.999948740005493
85,-1.6,420,424.99,11,-1.41000216086434,-1.41011590679875,0.000670025427791748,0.189997839135664,0.189884093201248,3,0.998283922672272
86,-1.5,425,429.99,11,-1.1185323757705,-1.11851084709186,0.000731088508044802,0.381467624229496,0.381489152908144,3,0.668522119522095
87,-1.4,430,434.99,11,-0.83155776228504,-0.831806355945698,0.000461205314517543,0.56844223771496,0.568193644054302,1,0.997514367103577
88,-1.3,435,439.99,11,-0.530993793754748,-0.531135995576715,0.000283721298147376,0.769006206245252,0.768864004423285,1,0.999989628791809
89,-1.2,440,444.99,11,-0.168050094400913,-0.168174342721375,0.000809542501260081,1.03194990559909,1.03182565727862,1,0.999995827674866
90,-1.1,445,449.99,11,-0.0498809915705221,-0.049813378518923,0.00215779530915014,1.05011900842948,1.05018662148108,1,0.999991774559021
91,-1,450,454.99,11,0.0942788486816182,0.0938378115305031,0.0011924159158656,1.09427884868162,1.0938378115305,1,0.999988555908203
92,-0.9,455,459.99,11,0.210142495862865,0.209614160356421,0.00131167219407538,1.11014249586286,1.10961416035642,1,0.999988079071045
93,-0.8,460,464.99,11,0.237516680096873,0.236971176948758,0.00141795975062977,1.03751668009687,1.03697117694876,1,0.999987721443176
94,-0.7,465,469.99,11,0.212927131970967,0.212463135100149,0.00139192339102782,0.912927131970967,0.912463135100149,1,0.999987363815308
