segment_idx,theta_true_deg,t0,t1,n_windows,theta_pred_median_deg,theta_pred_mean_deg,theta_pred_std_deg,error_median_deg,error_mean_deg,label_main_mode,conf_main_median
134,3.3,665,669.99,11,2.98932599191376,2.98948758798026,0.00106751407188909,-0.310674008086243,-0.310512412019743,3,0.999994397163391
135,3.4,670,674.99,11,3.05778775272914,3.05820825565387,0.00196444556013168,-0.342212247270855,-0.341791744346129,3,0.999995946884155
136,3.5,675,679.99,11,3.12989704800473,3.13050237351992,0.00123029824086506,-0.370102951995269,-0.369497626480076,3,0.99999725818634
137,3.6,680,684.99,11,3.20057883374378,3.20096477823978,0.00354036676716626,-0.399421166256215,-0.399035221760217,3,0.999997854232788
138,3.7,685,689.99,11,3.26256728277329,3.26326660100536,0.00386929283521482,-0.437432717226707,-0.436733398994641,3,0.999997854232788
139,3.8,690,694.99,11,3.32245843684079,3.3228972958989,0.00352356519534894,-0.477541563159215,-0.477102704101095,3,0.999997615814209
140,3.9,695,699.99,11,3.38410900494979,3.38463857745782,0.00389089937977945,-0.51589099505021,-0.515361422542176,3,0.99999725818634
141,4,700,704.99,11,3.46173709307475,3.46219865475028,0.00266167674906306,-0.538262906925254,-0.537801345249723,3,0.999996900558472
142,4.1,705,709.99,11,3.53995535223267,3.54006595472776,0.000573533327996892,-0.560044647767325,-0.559934045272243,3,0.999996185302734
143,4.2,710,714.99,11,3.63229886948101,3.63228047453972,0.00104994656027295,-0.567701130518988,-0.567719525460276,3,0.999995827674866
144,4.3,715,719.99,11,3.72076860225289,3.72092332932233,0.0025831513655694,-0.579231397747105,-0.579076670677668,3,0.999994993209839
145,4.4,720,724.99,11,3.81626318458614,3.81618126112399,0.00302748607145034,-0.583736815413865,-0.583818738876012,3,0.999994158744812
146,4.5,725,729.99,11,3.91144827397261,3.91128632863507,0.00149615834651499,-0.58855172602739,-0.588713671364927,3,0.999992966651917
147,4.6,730,734.99,11,4.00420523110914,4.00428998754748,0.00106313719215586,-0.595794768890855,-0.595710012452517,3,0.999991059303284
148,4.7,735,739.99,11,4.09541344285138,4.09537773958981,0.00137570447804463,-0.60458655714862,-0.60462226041019,3,0.999988913536072
149,4.8,740,744.99,11,4.18479671342475,4.18487987873948,0.00158681570158744,-0.615203286575248,-0.615120121260524,3,0.999986171722412
150,4.9,745,749.99,11,4.27934061880289,4.27931574294347,0.00193229868600253,-0.620659381197109,-0.62068425705653,3,0.999983906745911
151,5,750,754.99,11,4.36333230880018,4.36335640850174,0.000193120821132793,-0.636667691199816,-0.636643591498256,3,0.999982118606567
152,5.1,755,759.99,11,4.44001142751733,4.44011609240478,0.000231759511480173,-0.659988572482667,-0.659883907595216,3,0.999980330467224
153,5.2,760,764.99,11,4.52101448286592,4.52114157871553,0.000366542988896959,-0.678985517134079,-0.678858421284466,3,0.999977111816406
154,5.3,765,769.99,11,4.60094647917529,4.60113159282495,0.00118580978372153,-0.699053520824712,-0.698868407175047,3,0.99997341632843
155,5.4,770,774.99,11,4.68493560785164,4.68531685659259,0.00105383101461761,-0.715064392148357,-0.714683143407414,3,0.999970555305481
156,5.5,775,779.99,11,4.77513295159672,4.77524553329434,0.0010425228957958,-0.724867048403285,-0.724754466705658,3,0.999967694282532
157,5.6,780,784.99,11,4.86115534221162,4.86152060210064,0.00151166989591,-0.738844657788381,-0.738479397899359,3,0.999967336654663
158,5.7,785,789.99,11,4.94840460555618,4.94852708326653,0.000347301721346182,-0.751595394443816,-0.751472916733473,3,0.999969005584717
159,5.8,790,794.99,11,5.03866214034332,5.03870863219915,0.000499556685930476,-0.761337859656682,-0.761291367800855,3,0.999970674514771
160,5.9,795,799.99,11,5.12962147706767,5.12961313337067,0.001807291685099,-0.77037852293233,-0.770386866629329,3,0.999973058700562
161,6,800,804.99,11,5.21132035793795,5.21157466606086,0.00262519514921173,-0.788679642062045,-0.788425333939141,3,0.999975562095642
162,6.1,805,809.99,11,5.29140261840906,5.29149762013115,0.00266888654735301,-0.808597381590938,-0.808502379868846,3,0.999977469444275
163,6.2,810,814.99,11,5.3687792701952,5.36913804916609,0.0028247709595888,-0.831220729804803,-0.830861950833913,3,0.999979019165039
164,6.3,815,819.99,11,5.45224119364499,5.45248975819973,0.00242602458786433,-0.847758806355009,-0.84751024180027,3,0.999981641769409
165,6.4,820,824.99,11,5.54089406086399,5.54109419316825,0.00254274568279012,-0.859105939136006,-0.858905806831745,3,0.999983787536621
166,6.5,825,829.99,11,5.62643236182147,5.62668337127347,0.00252031866898849,-0.873567638178527,-0.873316628726529,3,0.999985337257385
167,6.6,830,834.99,11,5.71143193160817,5.71159647707453,0.00225806279576878,-0.888568068391834,-0.888403522925465,3,0.999986171722412
