run_idx,segment_idx,ref_segment_idx,theta_true_deg,repeat_idx,variant_idx,variant_name,v_ref,omega_ref,radius_m,segment_duration,noise_variant,t0,t1,n_windows,theta_pred_median_deg,theta_pred_mean_deg,theta_pred_std_deg,error_median_deg,error_mean_deg,label_main_mode,conf_main_median
1,108,108,-8,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,342.4,345.59,13,-8.07876311821672,-8.05997563210626,0.0763214858044111,-0.078763118216715,-0.0599756321062603,3,1
1,109,109,-7,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,345.6,348.79,13,-7.03438749364721,-7.04053433552575,0.0460715821801684,-0.0343874936472144,-0.0405343355257468,3,1
1,110,110,-6,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,348.8,351.99,13,-5.86506465726973,-5.86951620022384,0.0573942724408475,0.134935342730269,0.13048379977616,3,1
1,111,111,-5,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,352,355.19,13,-4.80362636637989,-4.80877206014585,0.01513817631457,0.196373633620107,0.191227939854148,3,1
1,112,112,-4,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,355.2,358.39,13,-3.73878706817021,-3.73927368631113,0.0104706400384973,0.261212931829788,0.260726313688874,3,1
1,113,113,-3,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,358.4,361.59,13,-2.77194583006799,-2.77284887630487,0.0119999862352951,0.228054169932008,0.227151123695134,3,1
1,114,114,-2,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,361.6,364.79,13,-1.8068661404414,-1.81564849947229,0.0201886095577956,0.193133859558599,0.184351500527708,3,0.999983906745911
1,115,115,-1,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,364.8,367.99,13,-0.897424851628616,-0.903545727295196,0.0384296114804559,0.102575148371384,0.0964542727048043,1,0.981570661067963
1,116,116,0,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,368,371.19,13,0.273710386117299,0.271778394868176,0.0310645096524468,0.273710386117299,0.271778394868176,1,0.999993562698364
1,117,117,1,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,371.2,374.39,13,1.31686015181334,1.32416846243462,0.0314075012194526,0.316860151813341,0.324168462434617,1,0.999971151351929
