case_index,controller,model_name,path_name,path_file,ref_file,disturbance_level,disturbance_scale,disturbance_noise_scale,disturbance_process_scale,noise_enabled,noise_signature,process_signature,seed,status,message,elapsed_sec,n_samples,ey_rmse,ey_peak,epsi_rmse,epsi_peak,ev_rmse,eomega_rmse,j_du,viol_rate,F_sat_pct,omega_sat_pct,realtime_p50_ms,realtime_p95_ms,realtime_p99_ms,timeout_rate,timeseries_file
59,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,9,ok,,868.993268,11950,0.0449447576377921,0.179566581328564,0.0447818809847508,0.268796396655502,0.00607525502717331,0.0454887658252409,2168.34324133033,0,0,0,0.00935105,0.337515135,0.354685836,0,
60,Mamba2,LPVMPC_AGV_simulink_Mamba,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,10,ok,,872.2004624,11950,0.0450160019877724,0.179877111683597,0.0453547066980835,0.27107452251772,0.00614104358671007,0.0458072613534348,2194.43518889012,0,0,0,0.00937135,0.33831551,0.356169811,0,
61,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,1,ok,,950.5368835,11950,0,0,0,0,0.0949267785938352,0,6266.16775454112,0,0,0,0.0112093,0.386621045,0.430838708,0,
62,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,2,ok,,1147.4079878,11950,0,0,0,0,0.0949253616575606,0,6261.13415826222,0,0,0,0.016956,0.42413166,0.443504164,0,
63,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,3,ok,,1150.4490365,11950,0,0,0,0,0.0949250917252565,0,6260.21511405129,0,0,0,0.0168775,0.42507148,0.443816782,0,
64,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,4,ok,,949.6603554,11950,0,0,0,0,0.094925952699174,0,6263.47369560621,0,0,0,0.0100896,0.381074925,0.435402055,0,
65,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,5,ok,,861.1902749,11950,0,0,0,0,0.0949251950317765,0,6260.58741885155,0,0,0,0.0092417,0.338573155,0.355033492,0,
66,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,6,ok,,860.8139802,11950,0,0,0,0,0.0949249548098915,0,6259.20471579155,0,0,0,0.0092704,0.338024965,0.353830703,0,
67,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,7,ok,,862.1116128,11950,0,0,0,0,0.0949253616575606,0,6261.13415826222,0,0,0,0.00928125,0.33801803,0.354514944,0,
68,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,8,ok,,860.7971728,11950,0,0,0,0,0.0949250917252565,0,6260.21511405129,0,0,0,0.00926605,0.33803969,0.356394804,0,
69,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,9,ok,,861.9178514,11950,0,0,0,0,0.094925952699174,0,6263.47369560621,0,0,0,0.00925225,0.33823732,0.355456716,0,
70,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,0,0,0,0,0,3.76872664625997,802.54,10,ok,,859.60242,11950,0,0,0,0,0.0949251950317765,0,6260.58741885155,0,0,0,0.00927595,0.33729095,0.355515038,0,
71,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,1,ok,,863.490081,11950,0,0,0,0,0.0969938432141842,0,881848.682378433,0,0,0,0.00923845,0.338033085,0.354525728,0,
72,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,2,ok,,865.1067539,11950,0,0,0,0,0.096889579041264,0,861947.109074108,0,0,0,0.0092819,0.33898843,0.355890882,0,
73,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,3,ok,,865.2393724,11950,0,0,0,0,0.0969915949263763,0,919264.296351339,0,0,0,0.00925755,0.33998086,0.35680805,0,
74,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,4,ok,,862.7801889,11950,0,0,0,0,0.0969863594251369,0,886848.800938695,0,0,0,0.0092623,0.33799889,0.354320185,0,
75,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,5,ok,,861.545928,11950,0,0,0,0,0.0968983928407193,0,908489.295090569,0,0,0,0.00924705,0.33805672,0.354358771,0,
76,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,6,ok,,868.2259384,11950,0,0,0,0,0.097053598226283,0,900622.22790177,0,0,0,0.0092969,0.33885179,0.355735098,0,
77,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,7,ok,,864.2309276,11950,0,0,0,0,0.0970545714118323,0,905776.975501954,0,0,0,0.00923445,0.338611075,0.355248243,0,
78,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,8,ok,,973.5659758,11950,0,0,0,0,0.0970609957444711,0,927233.624641597,0,0,0,0.01368235,0.38260911,0.42347239,0,
79,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,9,ok,,1145.0629163,11950,0,0,0,0,0.0970118594117255,0,906143.233028479,0,0,0,0.01340355,0.437759515,0.481428224,0,
80,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,10,ok,,1200.453661,11950,0,0,0,0,0.0969691364560655,0,909826.939604924,0,0,0,0.0157401,0.458503975,0.498074302,0,
81,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,1,ok,,1143.4419097,11950,0,0,0,0,0.0973425412432807,0,965257.758673342,0,0,0,0.0137848,0.437396935,0.482231295,0,
82,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,2,ok,,1125.8433348,11950,0,0,0,0,0.0972141227794239,0,945506.004745445,0,0,0,0.0130848,0.433005275,0.475571895,0,
83,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,3,ok,,1123.4469189,11950,0,0,0,0,0.0973591981914793,0,1000330.3935042,0,0,0,0.0131337,0.43255771,0.469728362,0,
84,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,4,ok,,1120.6496613,11950,0,0,0,0,0.0972904855365282,0,957029.23136934,0,0,0,0.01308365,0.430320955,0.468663266,0,
85,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,5,ok,,1121.3828186,11950,0,0,0,0,0.0971859175115947,0,982322.380011893,0,0,0,0.0129421,0.43163509,0.471491773,0,
86,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,6,ok,,1121.7287977,11950,0,0,0,0,0.097403803473312,0,973057.183007755,0,0,0,0.01291555,0.431596095,0.478063366,0,
87,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,7,ok,,1116.2669231,11950,0,0,0,0,0.0973678052607249,0,956753.078786977,0,0,0,0.01292175,0.428971735,0.469149819,0,
88,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,8,ok,,1124.6286316,11950,0,0,0,0,0.0973553144039811,0,973902.371579596,0,0,0,0.01302205,0.4326844,0.471448733,0,
89,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,9,ok,,1121.1710174,11950,0,0,0,0,0.0972875438235698,0,990632.92036052,0,0,0,0.0129268,0.430888365,0.471769796,0,
90,Mamba2,LPVMPC_AGV_simulink_Mamba,path_slope,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_slope.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,10,ok,,1126.2359623,11950,0,0,0,0,0.0973226559777693,0,966007.011574638,0,0,0,0.01314555,0.43346063,0.476726862,0,
91,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,0,0,0,0,0,3.76872664625997,802.54,1,ok,,227.4185501,14950,0.0141094530243384,0.0772600281486729,0.0515891021218738,0.123365365122845,0.0326742296602938,0.0234131552714541,13820.0269207128,0,0,0,0.0128892,0.01447581,0.017707211,0,
92,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,0,0,0,0,0,3.76872664625997,802.54,2,ok,,219.1739894,14950,0.0142074106685254,0.0772178156363589,0.0533960071308018,0.129436728314653,0.0337655505846492,0.0244708896645916,13587.549701375,0,0,0,0.01279185,0.01381773,0.014663373,0,
93,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,0,0,0,0,0,3.76872664625997,802.54,3,ok,,220.5865708,14950,0.0143043987392777,0.0772594929422949,0.0549354147768538,0.135069297392814,0.0319837676250468,0.0252766695342323,13460.5551782796,0,0,0,0.01291055,0.013973555,0.014751614,0,
94,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,0,0,0,0,0,3.76872664625997,802.54,4,ok,,218.7917228,14950,0.0144030482766351,0.077241067201887,0.0563204299621647,0.139636310887589,0.0340809437417154,0.0259992522695266,14087.9148524357,0,0,0,0.01280795,0.01378142,0.014608218,0,
95,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,0,0,0,0,0,3.76872664625997,802.54,5,ok,,219.8539006,14950,0.0142459802686108,0.0771159753328694,0.0535835462377253,0.129561134431626,0.0320273488277066,0.024275659215043,13461.9866754051,0,0,0,0.0128542,0.013923765,0.014792379,0,
96,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,0,0,0,0,0,3.76872664625997,802.54,6,ok,,219.6257963,14950,0.0142189143906651,0.0772860174711399,0.0535562666112982,0.130375709006369,0.032549711839813,0.0244925040269601,13947.6735265327,0,0,0,0.0128458,0.013880885,0.014625202,0,
97,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,0,0,0,0,0,3.76872664625997,802.54,7,ok,,219.3443076,14950,0.014149922606593,0.0772973790293723,0.0523199862598911,0.126217920548952,0.0324135715549565,0.0235752566967236,13427.5485171364,0,0,0,0.0128266,0.013819965,0.014637506,0,
98,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,0,0,0,0,0,3.76872664625997,802.54,8,ok,,219.4894544,14950,0.0141954890740409,0.0772859415936293,0.0529562294433227,0.128295523816665,0.0334299477586345,0.0239584365260931,13264.3436358837,0,0,0,0.0128404,0.013896165,0.014672108,0,
99,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,0,0,0,0,0,3.76872664625997,802.54,9,ok,,221.1418257,14950,0.0144336730963672,0.0772559021557407,0.056381881541703,0.139781314703909,0.0334145313049776,0.0258343244615824,14347.8413495102,0,0,0,0.0128561,0.014388745,0.016356432,0,
100,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,0,0,0,0,0,3.76872664625997,802.54,10,ok,,219.4678197,14950,0.0142273000382064,0.0772350545453437,0.0541011390110456,0.132379564031865,0.0338213751246459,0.0249854425835708,13635.385741854,0,0,0,0.01282985,0.0139059,0.014735951,0,
101,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,1,ok,,220.0901144,14950,0.013279993546696,0.0775631661238018,0.0349118743012371,0.102509008227623,0.0380033857417208,0.0183423408899141,13041.669027999,0,0,0,0.0128525,0.01388885,0.014743869,0,
102,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,2,ok,,220.5265479,14950,0.0133037799846922,0.0775382161711175,0.0360978730657329,0.102723100006594,0.0385043265778187,0.0185409347393849,13171.0069450948,0,0,0,0.01287515,0.013947855,0.014818681,0,
103,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,3,ok,,221.2427238,14950,0.0133010576639051,0.077547764449521,0.0361115802019094,0.102651565909905,0.0381587343439242,0.0185825484583974,12532.9363448391,0,0,0,0.01293135,0.01400211,0.014910288,0,
104,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,4,ok,,220.5699518,14950,0.0133141061186456,0.0775216115573312,0.0369126278588112,0.102547364026134,0.039435655892952,0.0186008874196737,12924.3682911944,0,0,0,0.0128849,0.0138824,0.014694904,0,
105,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,5,ok,,221.3568204,14950,0.0133471718056616,0.0772167938256716,0.0335509719849931,0.103784698761036,0.0388209438449631,0.0174096224156841,12710.7110231943,0,0,0,0.0129292,0.01399831,0.014841255,0,
106,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,6,ok,,220.3577623,14950,0.0133039470383202,0.0775431021525025,0.0362237015126167,0.10260940222433,0.0381209641322638,0.0186411690911159,13285.0071840821,0,0,0,0.0128819,0.01388234,0.014643357,0,
107,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,7,ok,,220.6634329,14950,0.0132515221179815,0.077684357843716,0.0343004965968748,0.099597512004018,0.0384173020170162,0.0178047594324529,15764.9957962643,0,0,0,0.012898,0.013935555,0.014754061,0,
108,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,8,ok,,220.5968165,14950,0.0132880782585667,0.0775888947969275,0.0347500661716506,0.102850088487121,0.0372910289843147,0.0182243688690054,13133.2720342257,0,0,0,0.01289105,0.0139226,0.01474821,0,
109,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,9,ok,,220.9111564,14950,0.0133260536486359,0.0775081092869851,0.0355323335718411,0.102979529344785,0.0395325261191236,0.0181726955985108,12702.2309743038,0,0,0,0.01290515,0.01395061,0.014728771,0,
110,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,1,1,1,0.35,1,3.76872664625997,783.0639875,10,ok,,220.8162617,14950,0.0132978773732411,0.0775705623749579,0.0340593206423035,0.102593728758447,0.0378074942326038,0.0180152764817918,12911.4945696243,0,0,0,0.0129001,0.01396402,0.014786222,0,
111,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,1,ok,,223.9482362,14950,0.0134121189937237,0.0777162012333131,0.0325978458214333,0.105487018525503,0.0465848993332537,0.0164270889942344,13071.0627845996,0,0,0,0.0129926,0.01460541,0.015633175,0,
112,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,2,ok,,221.7099872,14950,0.0133656941954429,0.0777166230163472,0.0347572997649763,0.10529308261036,0.0442905883019471,0.0173342057951938,12317.4130583943,0,0,0,0.01293305,0.01398464,0.014847081,0,
113,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,3,ok,,220.6627787,14950,0.0134247448832144,0.0777510244967206,0.0331744061045225,0.10539132366011,0.0452746254751472,0.0166840340088638,12329.7362468559,0,0,0,0.0128723,0.01395363,0.014725358,0,
114,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,4,ok,,220.5599858,14950,0.0133816429393709,0.0777365990795827,0.034528585162343,0.105677146253484,0.0479738956320164,0.0165974969490445,13431.9411027017,0,0,0,0.01287045,0.01397086,0.014801351,0,
115,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,5,ok,,223.618077,14950,0.0134960155035038,0.0777162012333131,0.0320037343001438,0.105487018525503,0.0482294394007045,0.0162796760939963,12303.6266543585,0,0,0,0.01297445,0.014417035,0.016310036,0,
116,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,6,ok,,221.5238683,14950,0.0133775485733275,0.0777197335765974,0.0342124166913855,0.105807426435643,0.0465343324305377,0.0168308830979298,13847.325537381,0,0,0,0.01293445,0.014023075,0.014917606,0,
117,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,7,ok,,222.5480778,14950,0.0133078942450482,0.0778789499272218,0.0323515262325647,0.101133709098287,0.0470573349234967,0.0174619874890885,16593.6266641348,0,0,0,0.01296095,0.01423172,0.015153595,0,
118,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,8,ok,,221.4030338,14950,0.0133845304082016,0.0777797262339294,0.0325264938449438,0.104640245798069,0.0459585537773035,0.0167270425615599,14161.0076726809,0,0,0,0.0129196,0.014088585,0.014900191,0,
119,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,9,ok,,222.7880179,14950,0.0133923577900321,0.0777235392227861,0.0325221335770142,0.104086911282423,0.0479998727173148,0.0170935195074437,14020.2630199224,0,0,0,0.0129933,0.014127475,0.015055002,0,
120,GRU,LPVMPC_AGV_simulink_GRU,path_industrial,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_industrial.mat,2,1.5,1.5,0.7,1,5.65308996938996,763.587975,10,ok,,220.53194,14950,0.0134536066029726,0.0777538097715706,0.032148705743855,0.105065660434387,0.0461496076361589,0.0165113571494261,13281.6716198864,0,0,0,0.0128737,0.01394364,0.014677853,0,
121,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,0,0,0,0,0,3.76872664625997,802.54,1,ok,,169.930138,11950,0.044151021207974,0.181572357240588,0.0404286682591399,0.254897101050866,0.00588896417191529,0.0421994013728651,1828.91122624663,0,0,0,0.01304025,0.014639365,0.016147486,0,
122,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,0,0,0,0,0,3.76872664625997,802.54,2,ok,,168.5018519,11950,0.0441672189545135,0.181727142821483,0.0411076074381342,0.258277095541058,0.00548063199759327,0.042479220586459,1292.42107778863,0,0,0,0.0129468,0.014434965,0.015776573,0,
123,GRU,LPVMPC_AGV_simulink_GRU,path_s_curve,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,E:\Matlab\Simulink\S-Function_16\data\paths\path_s_curve.mat,0,0,0,0,0,3.76872664625997,802.54,3,ok,,169.2631807,11950,0.0441578303233113,0.181649367601531,0.0407456281611546,0.256559049901464,0.00562485311723888,0.0423224023399112,1580.66273572189,0,0,0,0.0130035,0.014582795,0.015908741,0,
