run_idx,segment_idx,ref_segment_idx,theta_true_deg,repeat_idx,variant_idx,variant_name,v_ref,omega_ref,radius_m,segment_duration,noise_variant,t0,t1,n_windows,theta_pred_median_deg,theta_pred_mean_deg,theta_pred_std_deg,error_median_deg,error_mean_deg,label_main_mode,conf_main_median
1,86,86,-5.8,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,272,275.19,13,-5.63853503014391,-5.60697952334101,0.23808562926847,0.161464969856087,0.193020476658994,3,0.999995946884155
1,87,87,-5.8,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,275.2,278.39,13,-5.5722676810428,-5.62586003794145,0.189433626033461,0.227732318957198,0.174139962058548,3,1
1,88,88,-5.8,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,278.4,281.59,13,-5.70722453507944,-5.73147364404241,0.149746252982957,0.0927754649205621,0.068526355957589,3,1
1,89,89,-5.6,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,281.6,284.79,13,-5.38706368660332,-5.41488846527169,0.225276495808751,0.212936313396678,0.185111534728308,3,0.999999403953552
1,90,90,-5.6,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,284.8,287.99,13,-6.14131976910054,-6.13878366732179,0.272229282188882,-0.541319769100538,-0.538783667321794,3,1
1,91,91,-5.6,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,288,291.19,13,-5.51763214409822,-5.5327150406827,0.0776415815108914,0.0823678559017758,0.0672849593173028,3,1
1,92,92,-5.6,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,291.2,294.39,13,-5.49833173705106,-5.54706333071947,0.10079928511908,0.101668262948939,0.052936669280534,3,1
1,93,93,-5.4,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,294.4,297.59,13,-5.39559117778208,-5.36372236888845,0.0954548060316662,0.00440882221791838,0.0362776311115525,3,1
1,94,94,-5.4,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,297.6,300.79,13,-5.29556988757642,-5.28393669624707,0.0663414397466604,0.104430112423585,0.116063303752929,3,1
1,95,95,-5.4,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,300.8,303.99,13,-5.37456956306408,-5.32202816868651,0.0812295653423144,0.0254304369359248,0.0779718313134872,3,1
1,96,96,-5.4,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,304,307.19,13,-5.39663875804603,-5.40494945639354,0.110138195606706,0.00336124195396792,-0.0049494563935415,3,1
1,97,97,-5.2,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,307.2,310.39,13,-4.98675056821711,-5.03048505757145,0.197751940791558,0.213249431782895,0.169514942428554,3,1
1,98,98,-5.2,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,310.4,313.59,13,-4.75244349006076,-4.74459310705837,0.0357451808529124,0.447556509939243,0.455406892941631,3,0.999999284744263
1,99,99,-5.2,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,313.6,316.79,13,-5.05119681813076,-4.93819094426352,0.293150209717702,0.14880318186924,0.261809055736476,3,1
1,100,100,-5.2,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,316.8,319.99,13,-5.14639087214052,-5.08802014116849,0.187719690142019,0.0536091278594792,0.111979858831513,3,0.99999988079071
1,101,101,-5,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,320,323.19,13,-5.02840533064407,-5.1173866380173,0.214328966785028,-0.0284053306440741,-0.1173866380173,3,1
1,102,102,-5,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,323.2,326.39,13,-4.60129951457801,-4.69143479554649,0.200244908481072,0.398700485421986,0.308565204453506,3,0.999997496604919
1,103,103,-5,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,326.4,329.59,13,-4.90443312834011,-4.93570695551465,0.230228396572672,0.0955668716598881,0.064293044485348,3,1
1,104,104,-5,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,329.6,332.79,13,-4.7167070865496,-4.6944750835008,0.0776875145111457,0.283292913450397,0.305524916499204,3,0.999995589256287
1,105,105,-4.8,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,332.8,335.99,13,-4.66796728351922,-4.59739530620605,0.253379643864775,0.132032716480784,0.20260469379395,3,0.999999761581421
1,106,106,-4.8,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,336,339.19,13,-4.56928001463582,-4.6289476934514,0.258874201769733,0.230719985364183,0.171052306548598,3,1
1,107,107,-4.8,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,339.2,342.39,13,-4.34401439939327,-4.43735116734796,0.305627524593357,0.455985600606727,0.362648832652043,3,0.999999642372131
1,108,108,-4.8,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,342.4,345.59,13,-4.53178825250797,-4.52089475753076,0.294044456611302,0.268211747492029,0.279105242469241,3,1
1,109,109,-4.6,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,345.6,348.79,13,-4.68256638598329,-4.73347211424188,0.26319799743289,-0.082566385983295,-0.133472114241878,3,1
1,110,110,-4.6,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,348.8,351.99,13,-4.61341157441056,-4.61310677721885,0.145257775322345,-0.0134115744105623,-0.0131067772188507,3,1
1,111,111,-4.6,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,352,355.19,13,-4.47325950773649,-4.42636172134789,0.158895553827219,0.126740492263514,0.173638278652113,3,1
1,112,112,-4.6,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,355.2,358.39,13,-4.55531868108549,-4.54297600385611,0.0919810481994088,0.0446813189145114,0.0570239961438919,3,1
1,113,113,-4.4,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,358.4,361.59,13,-4.1689096934153,-4.2107283475449,0.114108989381662,0.231090306584698,0.189271652455097,3,0.999999761581421
1,114,114,-4.4,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,361.6,364.79,13,-4.09763837697351,-4.13619889951923,0.250169500161235,0.302361623026489,0.263801100480775,3,1
1,115,115,-4.4,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,364.8,367.99,13,-4.13075198784338,-4.16177322936842,0.341868516448765,0.269248012156621,0.23822677063158,3,1
1,116,116,-4.4,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,368,371.19,13,-4.12733091684285,-4.19514274247003,0.162152215198937,0.272669083157151,0.204857257529971,3,0.999994397163391
1,117,117,-4.2,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,371.2,374.39,13,-3.88786021567397,-3.90622744812578,0.151546767773448,0.312139784326029,0.293772551874218,3,1
1,118,118,-4.2,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,374.4,377.59,13,-3.8625603412146,-3.93146893760273,0.217313187725842,0.337439658785402,0.26853106239727,3,0.999099373817444
1,119,119,-4.2,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,377.6,380.79,13,-3.9300660889896,-3.94968058622624,0.103641526602569,0.269933911010404,0.250319413773764,3,1
1,120,120,-4.2,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,380.8,383.99,13,-3.8225294562628,-3.87896185835826,0.146429615024717,0.377470543737201,0.321038141641742,3,0.999995112419128
1,121,121,-4,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,384,387.19,13,-3.79217524181762,-3.70370406419802,0.241612558741301,0.207824758182384,0.296295935801976,3,1
1,122,122,-4,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,387.2,390.39,13,-3.78562338285628,-3.77548166841204,0.108121514363649,0.214376617143718,0.224518331587958,3,0.999984860420227
1,123,123,-4,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,390.4,393.59,13,-3.51046750459503,-3.57028255787693,0.256215299884694,0.489532495404974,0.429717442123066,3,0.99999988079071
1,124,124,-4,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,393.6,396.79,13,-3.9365786743632,-3.98364222418897,0.281957022048024,0.063421325636797,0.0163577758110325,3,0.999999403953552
1,125,125,-3.8,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,396.8,399.99,13,-4.61360410036779,-4.33424785279167,0.551451202151528,-0.813604100367792,-0.534247852791665,3,0.999988079071045
1,126,126,-3.8,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,400,403.19,13,-3.7219907792275,-3.75691862625821,0.212272235123141,0.0780092207724956,0.0430813737417917,3,1
1,127,127,-3.8,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,403.2,406.39,13,-3.77401633013549,-3.64121919504939,0.374697816169217,0.0259836698645088,0.158780804950607,3,0.999998807907104
1,128,128,-3.8,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,406.4,409.59,13,-3.40502645928295,-3.41454104414657,0.214465000173657,0.394973540717046,0.385458955853427,3,1
1,129,129,-3.6,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,409.6,412.79,13,-3.51399785862228,-3.52664134329344,0.303670653388587,0.0860021413777243,0.0733586567065561,3,1
1,130,130,-3.6,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,412.8,415.99,13,-3.45707676962668,-3.46486962142029,0.270392035156721,0.142923230373318,0.13513037857971,3,1
1,131,131,-3.6,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,416,419.19,13,-3.10975225882143,-3.12550531846203,0.245346269670634,0.490247741178575,0.474494681537968,3,0.999990224838257
1,132,132,-3.6,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,419.2,422.39,13,-3.41885204282353,-3.42750786274881,0.276334853342746,0.181147957176471,0.172492137251189,3,0.999996304512024
1,133,133,-3.4,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,422.4,425.59,13,-2.97608374921698,-3.00496065613584,0.318340239627487,0.423916250783017,0.395039343864156,3,0.999987363815308
1,134,134,-3.4,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,425.6,428.79,13,-3.12790519408803,-3.14786323670494,0.147410227400888,0.272094805911974,0.25213676329506,3,0.999945044517517
1,135,135,-3.4,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,428.8,431.99,13,-3.00853653928465,-2.95387965799892,0.324341041759606,0.391463460715348,0.446120342001082,3,0.999996423721313
1,136,136,-3.4,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,432,435.19,13,-3.35191533518376,-3.46023853971961,0.202366920161292,0.0480846648162423,-0.0602385397196112,3,0.999913692474365
1,137,137,-3.2,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,435.2,438.39,13,-2.69108983722997,-2.66738349844388,0.299978439655735,0.508910162770031,0.532616501556124,3,0.999991297721863
1,138,138,-3.2,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,438.4,441.59,13,-3.00008759528135,-3.01885633120903,0.155556835016116,0.199912404718654,0.18114366879097,3,0.99991238117218
1,139,139,-3.2,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,441.6,444.79,13,-2.85584339152079,-2.73248978106098,0.307616173458662,0.344156608479214,0.46751021893902,3,0.999984741210938
1,140,140,-3.2,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,444.8,447.99,13,-3.09482402661672,-3.12435571224735,0.10526539987454,0.105175973383285,0.0756442877526453,3,0.999866008758545
1,141,141,-3,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,448,451.19,13,-2.36670067477079,-2.38444404496805,0.276592789608641,0.633299325229208,0.615555955031948,3,0.999849915504456
1,142,142,-3,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,451.2,454.39,13,-2.8317136138436,-2.75477176270554,0.295947163683249,0.1682863861564,0.245228237294458,3,0.999999403953552
1,143,143,-3,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,454.4,457.59,13,-2.42990937978421,-2.49251121592237,0.291869739987067,0.570090620215794,0.507488784077626,3,0.999087810516357
1,144,144,-3,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,457.6,460.79,13,-2.87821567614716,-2.81521775471203,0.282009717981768,0.121784323852837,0.18478224528797,3,0.999997854232788
1,145,145,-2.8,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,460.8,463.99,13,-2.65404502560594,-2.66938991576874,0.202894892667494,0.145954974394064,0.130610084231259,3,0.999606668949127
1,146,146,-2.8,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,464,467.19,13,-2.43204210635254,-2.39159911142919,0.295530015973218,0.367957893647458,0.408400888570812,3,0.99999988079071
1,147,147,-2.8,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,467.2,470.39,13,-2.12575593340166,-2.5293875303917,0.891356785939864,0.67424406659834,0.270612469608297,3,0.999370753765106
1,148,148,-2.8,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,470.4,473.59,13,-2.68307546401261,-2.63758832513102,0.295916958213221,0.116924535987394,0.162411674868975,3,0.999997019767761
1,149,149,-2.6,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,473.6,476.79,13,-2.46988818454358,-2.38041758277743,0.290028806024358,0.130111815456417,0.219582417222566,3,0.999850034713745
1,150,150,-2.6,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,476.8,479.99,13,-2.25449646151994,-2.27937208436138,0.305844357738462,0.345503538480062,0.320627915638618,3,0.999999523162842
1,151,151,-2.6,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,480,483.19,13,-1.77628962468308,-1.8340596766388,0.196215857679982,0.823710375316925,0.765940323361201,3,0.990656435489655
1,152,152,-2.6,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,483.2,486.39,13,-2.57722887621856,-2.5311191557429,0.211788649396372,0.0227711237814359,0.0688808442570976,3,0.999881863594055
1,153,153,-2.4,1,1,left_R40_v095,0.95,0.02375,40,3.2,clean,486.4,489.59,13,-2.03625889748993,-2.08922147318404,0.560108824504033,0.363741102510074,0.310778526815964,3,0.996502995491028
1,154,154,-2.4,2,2,right_R40_v095,0.95,-0.02375,40,3.2,clean,489.6,492.79,13,-2.26199344790767,-2.28996136501158,0.274134373821196,0.138006552092326,0.110038634988417,3,0.999990582466125
1,155,155,-2.4,3,3,left_R30_v105,1.05,0.035,30,3.2,clean,492.8,495.99,13,-1.74790314504909,-1.76410590532978,0.333576030315702,0.652096854950909,0.635894094670224,3,0.917657077312469
1,156,156,-2.4,4,4,right_R30_v105,1.05,-0.035,30,3.2,clean,496,499.19,13,-2.4669830062688,-2.47398350686252,0.135024606190908,-0.0669830062688002,-0.0739835068625161,3,0.952507078647614
