run_idx,path_idx,path_file,segment_idx,ref_segment_idx,theta_true_deg,repeat_idx,variant_idx,variant_name,v_ref,omega_ref,radius_m,segment_duration,noise_variant,t0,t1,n_windows,theta_pred_median_deg,theta_pred_mean_deg,theta_pred_std_deg,error_median_deg,error_mean_deg,label_main_mode,conf_main_median
92,92,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_092_p08p2_p08p3.mat,1283,9,8.2,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,25.6,28.79,8,7.8728563935161,7.88347242847701,0.0799059616551214,-0.327143606483897,-0.316527571522993,3,0.999999284744263
92,92,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_092_p08p2_p08p3.mat,1284,10,8.3,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,28.8,31.99,8,8.06197494012365,8.05595572919587,0.0174232259247649,-0.238025059876355,-0.244044270804133,3,0.999998986721039
92,92,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_092_p08p2_p08p3.mat,1285,11,8.2,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,32,35.19,8,8.36065569743372,8.3615505589367,0.00485395340331253,0.160655697433718,0.161550558936696,3,0.99999988079071
92,92,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_092_p08p2_p08p3.mat,1286,12,8.3,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,35.2,38.39,8,8.25486759313445,8.25507858194678,0.0161151321590015,-0.0451324068655552,-0.0449214180532245,3,1
92,92,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_092_p08p2_p08p3.mat,1287,13,8.2,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,38.4,41.59,8,7.9847383072155,7.98530628013367,0.00170083672479055,-0.215261692784503,-0.214693719866334,3,0.999985814094543
92,92,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_092_p08p2_p08p3.mat,1288,14,8.3,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,41.6,44.79,8,8.12866362651918,8.16572540689443,0.117999435725206,-0.17133637348082,-0.134274593105566,3,0.999998331069946
93,93,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_093_p08p4_p08p5.mat,1289,1,8.4,1,1,straight_v080,0.8,0,Inf,3.2,clean,0,3.19,8,7.63981119280891,7.62970144562024,0.0247903434949195,-0.760188807191087,-0.770298554379764,3,0.999951481819153
93,93,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_093_p08p4_p08p5.mat,1290,2,8.5,1,1,straight_v080,0.8,0,Inf,3.2,clean,3.2,6.39,8,8.21059558759489,8.20644635439582,0.0468249669612774,-0.289404412405109,-0.293553645604185,3,0.999997496604919
93,93,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_093_p08p4_p08p5.mat,1291,3,8.4,2,2,straight_v095,0.95,0,Inf,3.2,clean,6.4,9.59,8,8.17037046913857,8.17119681530644,0.0196285154803114,-0.229629530861429,-0.228803184693563,3,0.99999737739563
93,93,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_093_p08p4_p08p5.mat,1292,4,8.5,2,2,straight_v095,0.95,0,Inf,3.2,clean,9.6,12.79,8,8.18450298430497,8.18491439648076,0.00486425595059448,-0.315497015695026,-0.315085603519236,3,0.999995470046997
93,93,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_093_p08p4_p08p5.mat,1293,5,8.4,3,3,straight_v115,1.15,0,Inf,3.2,clean,12.8,15.99,8,8.21383950056383,8.2150037276522,0.00975400556178041,-0.186160499436175,-0.184996272347805,3,0.99999988079071
93,93,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_093_p08p4_p08p5.mat,1294,6,8.5,3,3,straight_v115,1.15,0,Inf,3.2,clean,16,19.19,8,8.41926427004113,8.41982808081277,0.00574242862900188,-0.0807357299588709,-0.0801719191872277,3,0.99999988079071
93,93,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_093_p08p4_p08p5.mat,1295,7,8.4,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,19.2,22.39,8,8.51363187116132,8.5057402279056,0.0453741180755735,0.113631871161317,0.105740227905603,3,0.999997854232788
93,93,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_093_p08p4_p08p5.mat,1296,8,8.5,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,22.4,25.59,8,8.28740191858533,8.28793253890648,0.0126537084752483,-0.212598081414669,-0.212067461093522,3,0.999979972839355
93,93,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_093_p08p4_p08p5.mat,1297,9,8.4,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,25.6,28.79,8,8.11471894155495,8.11462876171357,0.0935390285583313,-0.285281058445046,-0.285371238286432,3,0.999999105930328
93,93,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_093_p08p4_p08p5.mat,1298,10,8.5,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,28.8,31.99,8,8.22934445686658,8.21663635630724,0.0287981974661287,-0.270655543133422,-0.283363643692761,3,0.99999874830246
93,93,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_093_p08p4_p08p5.mat,1299,11,8.4,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,32,35.19,8,8.5805596141778,8.58045321263714,0.00176480759508771,0.180559614177803,0.180453212637138,3,0.99999988079071
93,93,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_093_p08p4_p08p5.mat,1300,12,8.5,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,35.2,38.39,8,8.42155110275261,8.42083457322,0.0138315111092827,-0.0784488972473874,-0.079165426780003,3,1
93,93,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_093_p08p4_p08p5.mat,1301,13,8.4,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,38.4,41.59,8,8.14763746514665,8.14818494749731,0.0019952783141078,-0.252362534853347,-0.251815052502689,3,0.999980807304382
93,93,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_093_p08p4_p08p5.mat,1302,14,8.5,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,41.6,44.79,8,8.2702175895204,8.25492607662921,0.0675429442061027,-0.229782410479597,-0.245073923370786,3,0.999966561794281
94,94,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_094_p08p6_p08p7.mat,1303,1,8.6,1,1,straight_v080,0.8,0,Inf,3.2,clean,0,3.19,8,7.85135367734843,7.84136730045164,0.0270113907060951,-0.748646322651568,-0.758632699548361,3,0.999964952468872
94,94,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_094_p08p6_p08p7.mat,1304,2,8.7,1,1,straight_v080,0.8,0,Inf,3.2,clean,3.2,6.39,8,8.39198919025115,8.38809672947619,0.0558638182756969,-0.308010809748847,-0.311903270523814,3,0.999997317790985
94,94,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_094_p08p6_p08p7.mat,1305,3,8.6,2,2,straight_v095,0.95,0,Inf,3.2,clean,6.4,9.59,8,8.30790486581324,8.31186157305509,0.0247030911950468,-0.292095134186759,-0.288138426944911,3,0.999997079372406
94,94,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_094_p08p6_p08p7.mat,1306,4,8.7,2,2,straight_v095,0.95,0,Inf,3.2,clean,9.6,12.79,8,8.33373920257517,8.33395670141155,0.00676824949962562,-0.366260797424832,-0.366043298588448,3,0.999994099140167
94,94,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_094_p08p6_p08p7.mat,1307,5,8.6,3,3,straight_v115,1.15,0,Inf,3.2,clean,12.8,15.99,8,8.41185522233896,8.41144178245076,0.0124856885353472,-0.188144777661043,-0.18855821754924,3,0.99999988079071
94,94,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_094_p08p6_p08p7.mat,1308,6,8.7,3,3,straight_v115,1.15,0,Inf,3.2,clean,16,19.19,8,8.62033863590396,8.62083339773196,0.00679256902882344,-0.079661364096042,-0.0791666022680388,3,0.99999988079071
94,94,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_094_p08p6_p08p7.mat,1309,7,8.6,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,19.2,22.39,8,8.68688815719515,8.67736356511928,0.0369354905268907,0.086888157195153,0.0773635651192777,3,0.999998211860657
94,94,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_094_p08p6_p08p7.mat,1310,8,8.7,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,22.4,25.59,8,8.47176878796466,8.47217219601252,0.00917785131680211,-0.228231212035336,-0.227827803987484,3,0.999975442886353
94,94,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_094_p08p6_p08p7.mat,1311,9,8.6,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,25.6,28.79,8,8.38283630987651,8.39143797264079,0.115363863196436,-0.217163690123487,-0.208562027359209,3,0.999999105930328
94,94,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_094_p08p6_p08p7.mat,1312,10,8.7,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,28.8,31.99,8,8.39138898737784,8.38125821601312,0.0278903603667724,-0.308611012622162,-0.318741783986876,3,0.999998211860657
94,94,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_094_p08p6_p08p7.mat,1313,11,8.6,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,32,35.19,8,8.78090827244132,8.78072471110737,0.000707587283513323,0.180908272441318,0.180724711107375,3,0.99999988079071
94,94,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_094_p08p6_p08p7.mat,1314,12,8.7,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,35.2,38.39,8,8.59163391214333,8.59300357851533,0.00681999252885906,-0.108366087856666,-0.106996421484668,3,0.99999988079071
94,94,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_094_p08p6_p08p7.mat,1315,13,8.6,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,38.4,41.59,8,8.3124413920826,8.31278215448916,0.00208131198354759,-0.287558607917401,-0.28721784551084,3,0.999977588653564
94,94,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_094_p08p6_p08p7.mat,1316,14,8.7,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,41.6,44.79,8,8.36537578503702,8.39234179876705,0.0744535357478827,-0.334624214962979,-0.307658201232947,3,0.999961674213409
95,95,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_095_p08p8_p08p9.mat,1317,1,8.8,1,1,straight_v080,0.8,0,Inf,3.2,clean,0,3.19,8,8.06078606032124,8.05253348425657,0.0293115699169808,-0.739213939678759,-0.747466515743426,3,0.999974131584167
95,95,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_095_p08p8_p08p9.mat,1318,2,8.9,1,1,straight_v080,0.8,0,Inf,3.2,clean,3.2,6.39,8,8.57071475026288,8.56910624071334,0.0618389287028788,-0.329285249737124,-0.330893759286662,3,0.999997138977051
95,95,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_095_p08p8_p08p9.mat,1319,3,8.8,2,2,straight_v095,0.95,0,Inf,3.2,clean,6.4,9.59,8,8.46536463184413,8.4713948351076,0.0244061832099693,-0.334635368155871,-0.328605164892396,3,0.999996721744537
95,95,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_095_p08p8_p08p9.mat,1320,4,8.9,2,2,straight_v095,0.95,0,Inf,3.2,clean,9.6,12.79,8,8.50784243206608,8.50821328999368,0.00528662960594647,-0.392157567933916,-0.391786710006324,3,0.999992668628693
95,95,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_095_p08p8_p08p9.mat,1321,5,8.8,3,3,straight_v115,1.15,0,Inf,3.2,clean,12.8,15.99,8,8.60422195078367,8.60399634109764,0.0112771705391321,-0.195778049216335,-0.196003658902356,3,0.99999988079071
95,95,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_095_p08p8_p08p9.mat,1322,6,8.9,3,3,straight_v115,1.15,0,Inf,3.2,clean,16,19.19,8,8.81334740213065,8.81383778836871,0.00760928633417211,-0.0866525978693549,-0.0861622116312883,3,0.99999988079071
95,95,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_095_p08p8_p08p9.mat,1323,7,8.8,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,19.2,22.39,8,8.86671038945549,8.85797319012487,0.0344697842053832,0.066710389455487,0.0579731901248657,3,0.999998509883881
95,95,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_095_p08p8_p08p9.mat,1324,8,8.9,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,22.4,25.59,8,8.65842377071595,8.6580851427435,0.0100782584005962,-0.241576229284052,-0.241914857256496,3,0.999968349933624
95,95,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_095_p08p8_p08p9.mat,1325,9,8.8,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,25.6,28.79,8,8.61618929598317,8.61356575628995,0.136654404189438,-0.183810704016826,-0.186434243710053,3,0.999999046325684
95,95,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_095_p08p8_p08p9.mat,1326,10,8.9,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,28.8,31.99,8,8.55087177006352,8.54228696932875,0.0217747320026959,-0.349128229936481,-0.357713030671247,3,0.999997556209564
95,95,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_095_p08p8_p08p9.mat,1327,11,8.8,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,32,35.19,8,8.96422500023576,8.96377239348154,0.0011657076874331,0.16422500023576,0.163772393481539,3,0.99999988079071
95,95,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_095_p08p8_p08p9.mat,1328,12,8.9,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,35.2,38.39,8,8.78513317132979,8.78276779144285,0.0177683254772244,-0.114866828670207,-0.117232208557146,3,0.999999821186066
95,95,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_095_p08p8_p08p9.mat,1329,13,8.8,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,38.4,41.59,8,8.48203370851355,8.48228877339036,0.00196853404875396,-0.317966291486455,-0.317711226609637,3,0.999975085258484
95,95,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_095_p08p8_p08p9.mat,1330,14,8.9,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,41.6,44.79,8,8.53227956825592,8.5246481125189,0.0112628573010258,-0.367720431744079,-0.375351887481099,3,0.999963402748108
96,96,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_096_p09p0_p09p1.mat,1331,1,9,1,1,straight_v080,0.8,0,Inf,3.2,clean,0,3.19,8,8.26592353496658,8.26145264254628,0.0305384393357426,-0.73407646503342,-0.73854735745372,3,0.999980986118317
96,96,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_096_p09p0_p09p1.mat,1332,2,9.1,1,1,straight_v080,0.8,0,Inf,3.2,clean,3.2,6.39,8,8.74377808345266,8.74354884522864,0.0622736850049496,-0.356221916547341,-0.356451154771358,3,0.999997079372406
96,96,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_096_p09p0_p09p1.mat,1333,3,9,2,2,straight_v095,0.95,0,Inf,3.2,clean,6.4,9.59,8,8.64290259271392,8.64859448817007,0.0237012654614166,-0.357097407286084,-0.351405511829935,3,0.999996721744537
96,96,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_096_p09p0_p09p1.mat,1334,4,9.1,2,2,straight_v095,0.95,0,Inf,3.2,clean,9.6,12.79,8,8.69368376853249,8.69436049086885,0.00404569549569318,-0.406316231467507,-0.405639509131147,3,0.999990284442902
96,96,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_096_p09p0_p09p1.mat,1335,5,9,3,3,straight_v115,1.15,0,Inf,3.2,clean,12.8,15.99,8,8.81321165212089,8.81258572931648,0.00926841048398579,-0.186788347879109,-0.187414270683517,3,0.999999821186066
96,96,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_096_p09p0_p09p1.mat,1336,6,9.1,3,3,straight_v115,1.15,0,Inf,3.2,clean,16,19.19,8,9.00753949863104,9.00822838724186,0.00579624335004658,-0.0924605013689579,-0.0917716127581389,3,0.99999988079071
96,96,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_096_p09p0_p09p1.mat,1337,7,9,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,19.2,22.39,8,9.06522087305862,9.05809485132018,0.0385695890301871,0.065220873058621,0.0580948513201829,3,0.99999874830246
96,96,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_096_p09p0_p09p1.mat,1338,8,9.1,4,4,left_R40_v095,0.95,0.02375,40,3.2,clean,22.4,25.59,8,8.82515039590325,8.82289312510427,0.0110163600108612,-0.274849604096747,-0.277106874895731,3,0.999953866004944
96,96,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_096_p09p0_p09p1.mat,1339,9,9,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,25.6,28.79,8,8.84192790182574,8.83514872563109,0.131338569029803,-0.158072098174259,-0.164851274368907,3,0.999999046325684
96,96,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_096_p09p0_p09p1.mat,1340,10,9.1,5,5,right_R40_v095,0.95,-0.02375,40,3.2,clean,28.8,31.99,8,8.70581503827208,8.70074597069087,0.0149349334759494,-0.394184961727918,-0.399254029309125,3,0.99999612569809
96,96,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_096_p09p0_p09p1.mat,1341,11,9,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,32,35.19,8,9.15042961738865,9.15036184910548,0.000447391458011205,0.150429617388646,0.150361849105476,3,0.99999988079071
96,96,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_096_p09p0_p09p1.mat,1342,12,9.1,6,6,left_R30_v105,1.05,0.035,30,3.2,clean,35.2,38.39,8,8.99856463006164,8.99860571791837,0.0226223517480195,-0.101435369938356,-0.10139428208163,3,0.999999761581421
96,96,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_096_p09p0_p09p1.mat,1343,13,9,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,38.4,41.59,8,8.65806091691629,8.65791993754295,0.00179237821317251,-0.341939083083709,-0.342080062457047,3,0.999972105026245
96,96,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_096_p09p0_p09p1.mat,1344,14,9.1,7,7,right_R30_v105,1.05,-0.035,30,3.2,clean,41.6,44.79,8,8.70823249835144,8.70733016632906,0.00315679627640338,-0.391767501648557,-0.392669833670938,3,0.999959707260132
97,97,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_097_p09p2_p09p3.mat,1345,1,9.2,1,1,straight_v080,0.8,0,Inf,3.2,clean,0,3.19,8,8.47018845294545,8.46757569214451,0.0292531284478867,-0.729811547054549,-0.732424307855489,3,0.999986112117767
97,97,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_097_p09p2_p09p3.mat,1346,2,9.3,1,1,straight_v080,0.8,0,Inf,3.2,clean,3.2,6.39,8,8.91620962414422,8.91578359109474,0.058510071409227,-0.383790375855785,-0.384216408905264,3,0.999997079372406
97,97,E:\Matlab\Simulink\S-Function_16\data\paths\modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1\path_modern_tcn_theta_sweep_multicond_shortpaths_v1_theta0p1_097_p09p2_p09p3.mat,1347,3,9.2,2,2,straight_v095,0.95,0,Inf,3.2,clean,6.4,9.59,8,8.82624450683092,8.83190097068075,0.0209174536847442,-0.373755493169076,-0.368099029319248,3,0.999996602535248
