epoch,lr,train_loss,val_loss,val_score,val_acc_main,val_acc_turn,val_acc_turn_transition,val_theta_mae_deg,val_flat_recall,val_stall_recall,val_slope_recall
13,0.000971320745546089,0.04873597261859522,0.09911241984341934,0.39335843071306187,0.9779516358463727,0.8605974395448079,0.5651041666666666,1.5160348415374756,0.9859154929577465,0.8677248677248677,0.9858712715855573
14,0.0009667902132486006,0.04532952902490764,0.0915371097232166,0.36205346546463063,0.9800853485064012,0.8677098150782361,0.578125,1.3013216257095337,0.9896219421793921,0.8888888888888888,0.9835164835164835
15,0.0009619397662556431,0.04728989369721615,0.12645429290121005,0.4011259676210119,0.9690611664295875,0.8733997155049786,0.5911458333333334,1.563286304473877,0.9903632320237212,0.7513227513227513,0.978806907378336
16,0.0009567727288213001,0.038608098924355044,0.09492263484052031,0.34447070834844695,0.9765291607396871,0.884068278805121,0.5963541666666666,1.2550628185272217,0.9703484062268347,0.91005291005291,0.9929356357927787
17,0.0009512926421749302,0.03777358816310411,0.09094398427399598,0.342956782536181,0.9818634423897582,0.8854907539118065,0.609375,1.9632822275161743,0.9881393624907339,0.9206349206349206,0.9843014128728415
18,0.0009455032620941837,0.04301716431008432,0.08605118856830245,0.3089511978258844,0.9783072546230441,0.8758890469416786,0.6145833333333334,0.9519103765487671,0.9903632320237212,0.9523809523809523,0.9693877551020408
19,0.0009394085563309825,0.040672886798103026,0.10342409479753731,0.35397124717364437,0.982574679943101,0.8716216216216216,0.5859375,1.0181939601898193,0.9873980726464048,0.8888888888888888,0.9913657770800628
20,0.0009330127018922192,0.0413943189473336,0.07095999492181314,0.2846972043302851,0.984352773826458,0.8808677098150782,0.6223958333333334,1.1582043170928955,0.994069681245367,0.9417989417989417,0.9803767660910518
21,0.0009263200821770459,0.03756687374392209,0.09211255948073833,0.3527236104761893,0.9790184921763869,0.8819345661450925,0.6015625,1.85908043384552,0.9829503335804299,0.9047619047619048,0.9858712715855573
22,0.0009193352839727118,0.0320331665477298,0.09111946335812211,0.3001038799293237,0.9804409672830725,0.883357041251778,0.6302083333333334,1.1546943187713623,0.977761304670126,0.9153439153439153,0.9929356357927787
23,0.0009120630943110076,0.03189570586534411,0.11811963173098448,0.3566828863447794,0.9772403982930299,0.8687766714082503,0.6015625,0.9333051443099976,0.9925871015567087,0.7883597883597884,0.989010989010989
24,0.0009045084971874735,0.03206999232783008,0.0830867869056136,0.26092745444414567,0.9811522048364154,0.8943812233285917,0.6588541666666666,1.2053802013397217,0.9859154929577465,0.9206349206349206,0.9850863422291993
25,0.0008966766701456174,0.03811605778947891,0.08977446663769685,0.2821488715481452,0.9793741109530584,0.884068278805121,0.640625,0.9197999835014343,0.9903632320237212,0.9259259259259259,0.9756671899529042
26,0.0008885729807284853,0.03531809182142844,0.07682451172327757,0.28954393392959543,0.9811522048364154,0.8769559032716927,0.6223958333333334,0.9784743785858154,0.9792438843587843,0.9312169312169312,0.9905808477237049
27,0.0008802029828000154,0.03243096139268394,0.0771413365561796,0.2940664546014349,0.9839971550497866,0.8812233285917497,0.6119791666666666,0.9089479446411133,0.9814677538917717,0.9417989417989417,0.9929356357927787
28,0.000871572412738697,0.024965997404703618,0.08449145212536346,0.31552387060543663,0.9847083926031295,0.8680654338549075,0.6041666666666666,1.0109035968780518,0.9918458117123795,0.8941798941798942,0.9905808477237049
29,0.0008626871855061437,0.029742688146868566,0.0892507967407978,0.2918340897382069,0.982574679943101,0.89900426742532,0.6171875,0.7348917722702026,0.9948109710896961,0.9417989417989417,0.9756671899529042
30,0.0008535533905932737,0.02904961261482782,0.08671232716711622,0.2941828057648956,0.982574679943101,0.8851351351351351,0.6171875,0.7591066360473633,0.9925871015567087,0.9259259259259259,0.9803767660910518
31,0.0008441772878468768,0.028981131336153945,0.0937083149236093,0.2807751874208111,0.9793741109530584,0.8929587482219061,0.640625,0.8317869305610657,0.9903632320237212,0.8677248677248677,0.9843014128728415
32,0.0008345653031794289,0.02713264120196267,0.0853457090101744,0.22459751916389545,0.9836415362731152,0.9061166429587483,0.6796875,0.8138613104820251,0.9918458117123795,0.8888888888888888,0.989010989010989
33,0.0008247240241650917,0.02529506383036127,0.11513866982283667,0.28335218174472254,0.9786628733997155,0.8926031294452347,0.6744791666666666,1.3045496940612793,0.9903632320237212,0.798941798941799,0.9929356357927787
34,0.0008146601955249186,0.027699649518356614,0.07961267853953252,0.27785853000035377,0.9829302987197724,0.8943812233285917,0.6302083333333334,0.9899616837501526,0.994069681245367,0.9206349206349206,0.9803767660910518
35,0.0008043807145043601,0.025966453337464165,0.07672431829728578,0.24677714422875072,0.9847083926031295,0.8897581792318634,0.65625,0.9312890768051147,0.9881393624907339,0.9417989417989417,0.9874411302982732
36,0.0007938926261462363,0.026867090488438113,0.10629409996747631,0.3025124565223316,0.980796586059744,0.883357041251778,0.6432291666666666,1.1750407218933105,0.9844329132690882,0.9576719576719577,0.9803767660910518
37,0.0007832031184624162,0.025583716826319845,0.06829587469780937,0.12611536299648188,0.9864864864864865,0.9182076813655761,0.7734375,0.6589426398277283,0.9911045218680504,0.9365079365079365,0.989010989010989
38,0.0007723195175075133,0.022360274868150107,0.06790570931702555,0.24000953693845475,0.9875533428165008,0.8947368421052632,0.6432291666666666,0.7102463245391846,0.9859154929577465,0.9682539682539683,0.9921507064364207
39,0.0007612492823579742,0.02158081121464939,0.0846425654369262,0.24069007768513412,0.9864864864864865,0.90149359886202,0.6666666666666666,0.9882915019989014,0.9896219421793921,0.91005291005291,0.9945054945054945
40,0.0007499999999999998,0.02213766761570365,0.08590158737485812,0.20420273648330306,0.9818634423897582,0.9054054054054054,0.6979166666666666,0.6567626595497131,0.9799851742031134,0.9153439153439153,0.9937205651491365
41,0.0007385793801298041,0.022168333333960257,0.0693250880980729,0.23831422732304824,0.9875533428165008,0.8947368421052632,0.6432291666666666,0.6064233779907227,0.9896219421793921,0.9576719576719577,0.9897959183673469
42,0.0007269952498697732,0.026204167605752598,0.07153809541150143,0.20296546012629488,0.9871977240398293,0.9025604551920341,0.6796875,0.6360241770744324,0.9896219421793921,0.9523809523809523,0.9897959183673469
43,0.0007152555484041474,0.021717789467656432,0.07456484716783038,0.2113443070113122,0.9839971550497866,0.9029160739687055,0.6770833333333334,0.624492347240448,0.9888806523350631,0.9259259259259259,0.9874411302982732
44,0.0007033683215378999,0.023633370463200434,0.08017178321758002,0.1815634601608788,0.9861308677098151,0.9160739687055477,0.703125,0.5156578421592712,0.9873980726464048,0.9206349206349206,0.9945054945054945
45,0.0006913417161825446,0.02048384406496452,0.09281681283015446,0.22138069689726037,0.9832859174964438,0.9025604551920341,0.6901041666666666,0.7574034929275513,0.9948109710896961,0.8412698412698413,0.9921507064364207
46,0.00067918397477265,0.023190243482913608,0.06915606706698622,0.17733378591668603,0.9893314366998578,0.9061166429587483,0.7005208333333334,0.6621660590171814,0.9962935507783544,0.9523809523809523,0.9874411302982732
47,0.0006669034296168852,0.020331516126299305,0.07470434696372508,0.18910888195094355,0.9875533428165008,0.9068278805120911,0.6927083333333334,0.557152509689331,0.994069681245367,0.9153439153439153,0.9913657770800628
48,0.0006545084971874735,0.022704650714281873,0.07510764593759268,0.15723251489312118,0.9875533428165008,0.9142958748221907,0.7213541666666666,0.5107046961784363,0.994069681245367,0.9259259259259259,0.9897959183673469
49,0.0006420076723519612,0.019728976825357673,0.09239578484471458,0.21212959295259717,0.982574679943101,0.9114509246088194,0.6901041666666666,0.5282644033432007,0.9836916234247591,0.8994708994708994,0.9937205651491365
50,0.0006294095225512601,0.018033034622837073,0.08234540555377094,0.13611339356617774,0.9850640113798008,0.9160739687055477,0.75,0.4551396667957306,0.9873980726464048,0.9365079365079365,0.9897959183673469
51,0.0006167226819279525,0.020790440781157528,0.0761818837581115,0.17141596925758876,0.9889758179231863,0.9182076813655761,0.734375,1.4682402610778809,0.9896219421793921,0.9470899470899471,0.9945054945054945
52,0.0006039558454088793,0.019150375998362498,0.0788868071980361,0.15717557677418878,0.9811522048364154,0.9178520625889047,0.734375,0.6390531063079834,0.9829503335804299,0.9153439153439153,0.989010989010989
53,0.0005911177627460734,0.01700124284097378,0.086958482268016,0.23018680367440403,0.9850640113798008,0.9022048364153628,0.6666666666666666,0.5206816792488098,0.9881393624907339,0.9417989417989417,0.9882260596546311
54,0.000578217232520115,0.018704357362400628,0.09067100040604006,0.19291867551813763,0.980796586059744,0.9110953058321479,0.7109375,0.57701176404953,0.9888806523350631,0.8465608465608465,0.9921507064364207
55,0.0005652630961100254,0.016514055026030514,0.06889551844061015,0.1686557213513418,0.9875533428165008,0.9103840682788051,0.7057291666666666,0.5385977625846863,0.9873980726464048,0.9629629629629629,0.9913657770800628
56,0.0005522642316338264,0.02011406155459449,0.06054317180708496,0.14743888201463162,0.9903982930298719,0.9185633001422475,0.7239583333333334,0.8940442204475403,0.9948109710896961,0.9629629629629629,0.9897959183673469
57,0.0005392295478639221,0.015106563983116002,0.07725598323947165,0.18830528927180026,0.9893314366998578,0.9103840682788051,0.6953125,0.6269487738609314,0.9918458117123795,0.9576719576719577,0.9913657770800628
58,0.0005261679781214714,0.01720255430520063,0.07149109614226082,0.1495386185505877,0.9882645803698435,0.9064722617354196,0.7239583333333334,0.40707048773765564,0.9888806523350631,0.9576719576719577,0.9921507064364207
59,0.0005130884741539361,0.014524750237303055,0.07216130606141233,0.14509613353997508,0.9889758179231863,0.9125177809388336,0.7265625,0.40761598944664,0.9925871015567087,0.9470899470899471,0.9913657770800628
60,0.0004999999999999997,0.015930445819878018,0.07397664307615326,0.15948311192749695,0.9868421052631579,0.9135846372688478,0.7213541666666666,0.592604398727417,0.9896219421793921,0.9365079365079365,0.9913657770800628
61,0.00048691152584606306,0.016479620000773926,0.0754591918432526,0.17335873313159847,0.9868421052631579,0.9064722617354196,0.7057291666666666,0.41374972462654114,0.9873980726464048,0.9629629629629629,0.9897959183673469
62,0.00047383202187852773,0.017216947482310455,0.07344067424196607,0.1782500742773638,0.9875533428165008,0.9082503556187767,0.7005208333333334,0.5119560956954956,0.9911045218680504,0.9470899470899471,0.9897959183673469
