time_s,true_slope_deg,ModernTCN_theta_sch_deg,ModernTCN_theta_error_deg,GRU_theta_sch_deg,GRU_theta_error_deg,TCN_theta_sch_deg,TCN_theta_error_deg,LPV_MPC_theta0_theta_sch_deg,LPV_MPC_theta0_theta_error_deg,LPV_MPC_IMU_theta_theta_sch_deg,LPV_MPC_IMU_theta_theta_error_deg,LPV_MPC_oracle_theta_theta_sch_deg,LPV_MPC_oracle_theta_theta_error_deg
53.15,5.434733601,5.289564392,-0.1451692089,4.848469387,-0.5862642133,5.497062415,0.06232881457,0,-5.434733601,0.3178501506,-5.11688345,5.364458774,-0.0702748269
53.16,5.441639167,5.292182822,-0.1494563457,4.850916648,-0.5907225196,5.499373421,0.05773425412,0,-5.441639167,0.317944096,-5.123695071,5.366319133,-0.07532003462
53.17,5.441639167,5.294801251,-0.1468379159,4.853363908,-0.5882752592,5.501684428,0.06004526036,0,-5.441639167,0.3180380414,-5.123601126,5.368179492,-0.07345967566
53.18,5.441639167,5.297419681,-0.144219486,4.855811168,-0.5858279988,5.503995434,0.0623562666,0,-5.441639167,0.3181319869,-5.12350718,5.370039851,-0.07159931669
53.19,5.441639167,5.300038111,-0.1416010561,4.858258429,-0.5833807384,5.50630644,0.06466727285,0,-5.441639167,0.3182259323,-5.123413235,5.37190021,-0.06973895773
53.2,5.441639167,5.302656541,-0.1389826262,4.860705689,-0.580933478,5.508617446,0.06697827909,0,-5.441639167,0.3183198777,-5.12331929,5.373760569,-0.06787859876
53.21,5.448174927,5.305245563,-0.1429293641,4.863080736,-0.5850941916,5.510858106,0.06268317861,0,-5.448174927,0.3184093887,-5.129765538,5.375551175,-0.07262375182
53.22,5.448174927,5.307834585,-0.1403403421,4.865455782,-0.5827191453,5.513098765,0.06492383797,0,-5.448174927,0.3184988998,-5.129676027,5.377341782,-0.07083314504
53.23,5.448174927,5.310423607,-0.1377513202,4.867830828,-0.5803440991,5.515339424,0.06716449733,0,-5.448174927,0.3185884108,-5.129586516,5.379132389,-0.06904253827
53.24,5.448174927,5.313012629,-0.1351622982,4.870205874,-0.5779690528,5.517580084,0.06940515669,0,-5.448174927,0.3186779218,-5.129497005,5.380922996,-0.06725193149
53.25,5.448174927,5.315601651,-0.1325732763,4.872580921,-0.5755940065,5.519820743,0.07164581604,0,-5.448174927,0.3187674328,-5.129407494,5.382713602,-0.06546132471
53.26,5.454337874,5.318160119,-0.1361777549,4.874882485,-0.5794553883,5.521989066,0.06765119271,0,-5.454337874,0.318852475,-5.135485399,5.384433856,-0.06990401786
53.27,5.454337874,5.320718586,-0.1336192871,4.87718405,-0.5771538236,5.524157389,0.06981951581,0,-5.454337874,0.3189375172,-5.135400356,5.386154109,-0.06818376458
53.28,5.454337874,5.323277054,-0.1310608192,4.879485615,-0.5748522589,5.526325712,0.0719878389,0,-5.454337874,0.3190225593,-5.135315314,5.387874362,-0.0664635113
53.29,5.454337874,5.325835522,-0.1285023514,4.881787179,-0.5725506942,5.528494036,0.074156162,0,-5.454337874,0.3191076015,-5.135230272,5.389594616,-0.06474325802
53.3,5.454337874,5.32839399,-0.1259438836,4.884088744,-0.5702491295,5.530662359,0.07632448509,0,-5.454337874,0.3191926437,-5.13514523,5.391314869,-0.06302300474
53.31,5.460125,5.330916428,-0.1292085718,4.886315705,-0.5738092949,5.532757214,0.07263221408,0,-5.460125,0.3192731829,-5.140851817,5.392964167,-0.06716083273
53.32,5.460125,5.333438867,-0.1266861335,4.888542666,-0.5715823338,5.53485207,0.07472706952,0,-5.460125,0.3193537222,-5.140771278,5.394613466,-0.06551153426
53.33,5.460125,5.335961305,-0.1241636952,4.890769627,-0.5693553727,5.536946925,0.07682192496,0,-5.460125,0.3194342615,-5.140690738,5.396262764,-0.06386223579
53.34,5.460125,5.338483743,-0.1216412569,4.892996588,-0.5671284117,5.53904178,0.07891678041,0,-5.460125,0.3195148008,-5.140610199,5.397912063,-0.06221293732
53.35,5.460125,5.341006181,-0.1191188186,4.895223549,-0.5649014506,5.541136636,0.08101163585,0,-5.460125,0.3195953401,-5.14052966,5.399561361,-0.06056363885
53.36,5.4655333,5.343485276,-0.1220480242,4.89737489,-0.5681584098,5.543157246,0.07762394613,0,-5.4655333,0.3196713429,-5.145861957,5.401139103,-0.06439419643
53.37,5.4655333,5.34596437,-0.1195689299,4.899526231,-0.5660070691,5.545177856,0.07964455635,0,-5.4655333,0.3197473456,-5.145785954,5.402716846,-0.06281645408
53.38,5.4655333,5.348443464,-0.1170898356,4.901677572,-0.5638557284,5.547198466,0.08166516656,0,-5.4655333,0.3198233484,-5.145709952,5.404294588,-0.06123871173
53.39,5.4655333,5.350922559,-0.1146107413,4.903828912,-0.5617043877,5.549219077,0.08368577677,0,-5.4655333,0.3198993512,-5.145633949,5.405872331,-0.05966096939
53.4,5.4655333,5.353401653,-0.112131647,4.905980253,-0.5595530469,5.551239687,0.08570638698,0,-5.4655333,0.3199753539,-5.145557946,5.407450073,-0.05808322704
53.41,5.470559767,5.355830013,-0.1147297539,4.908055027,-0.56250474,5.553185597,0.08262583047,0,-5.470559767,0.3200467868,-5.15051298,5.408955658,-0.06160410897
53.42,5.470559767,5.358258373,-0.112301394,4.910129801,-0.5604299662,5.555131508,0.08457174079,0,-5.470559767,0.3201182198,-5.150441547,5.410461243,-0.06009852405
53.43,5.470559767,5.360686733,-0.1098730341,4.912204574,-0.5583551924,5.557077418,0.08651765111,0,-5.470559767,0.3201896527,-5.150370114,5.411966828,-0.05859293914
53.44,5.470559767,5.363115093,-0.1074446741,4.914279348,-0.5562804186,5.559023328,0.08846356143,0,-5.470559767,0.3202610856,-5.150298681,5.413472413,-0.05708735423
53.45,5.470559767,5.365543453,-0.1050163142,4.916354122,-0.5542056449,5.560969239,0.09040947175,0,-5.470559767,0.3203325185,-5.150227248,5.414977997,-0.05558176931
53.46,5.475201394,5.367908308,-0.1072930857,4.918351456,-0.556849938,5.56284021,0.08763881587,0,-5.475201394,0.3203993486,-5.154802045,5.416410824,-0.05879057034
53.47,5.475201394,5.370273164,-0.1049282299,4.92034879,-0.554852604,5.564711181,0.08950978718,0,-5.475201394,0.3204661786,-5.154735215,5.41784365,-0.05735774417
53.48,5.475201394,5.37263802,-0.1025633742,4.922346124,-0.5528552699,5.566582152,0.09138075849,0,-5.475201394,0.3205330086,-5.154668385,5.419276476,-0.055924918
53.49,5.475201394,5.375002875,-0.1001985185,4.924343458,-0.5508579359,5.568453124,0.0932517298,0,-5.475201394,0.3205998387,-5.154601555,5.420709302,-0.05449209184
53.5,5.475201394,5.377367731,-0.09783366276,4.926340792,-0.5488606019,5.570324095,0.09512270111,0,-5.475201394,0.3206666687,-5.154534725,5.422142128,-0.05305926567
53.51,5.479455175,5.379655452,-0.09979972259,4.928259906,-0.5511952686,5.572119837,0.09266466236,0,-5.479455175,0.3207288632,-5.158726312,5.423501594,-0.05595358054
53.52,5.479455175,5.381943173,-0.09751200144,4.930179021,-0.5492761543,5.57391558,0.09446040459,0,-5.479455175,0.3207910576,-5.158664117,5.42486106,-0.05459411443
53.53,5.479455175,5.384230895,-0.09522428029,4.932098135,-0.54735704,5.575711322,0.09625614682,0,-5.479455175,0.320853252,-5.158601923,5.426220527,-0.05323464832
53.54,5.479455175,5.386518616,-0.09293655914,4.934017249,-0.5454379258,5.577507064,0.09805188905,0,-5.479455175,0.3209154465,-5.158539728,5.427579993,-0.05187518222
53.55,5.479455175,5.388806337,-0.09064883799,4.935936363,-0.5435188115,5.579302806,0.09984763128,0,-5.479455175,0.3209776409,-5.158477534,5.428939459,-0.05051571611
53.56,5.483318103,5.390998421,-0.09231968171,4.937776585,-0.5455415182,5.581023001,0.09770489813,0,-5.483318103,0.3210351672,-5.162282936,5.430224964,-0.05309313958
53.57,5.483318103,5.393190506,-0.09012759723,4.939616806,-0.5437012968,5.582743196,0.09942509318,0,-5.483318103,0.3210926935,-5.16222541,5.431510468,-0.05180763484
53.58,5.483318103,5.39538259,-0.08793551275,4.941457028,-0.5418610753,5.584463391,0.1011452882,0,-5.483318103,0.3211502198,-5.162167883,5.432795973,-0.0505221301
53.59,5.483318103,5.397574675,-0.08574342827,4.943297249,-0.5400208538,5.586183586,0.1028654833,0,-5.483318103,0.3212077461,-5.162110357,5.434081478,-0.04923662536
53.6,5.483318103,5.399766759,-0.08355134378,4.945137471,-0.5381806323,5.587903781,0.1045856783,0,-5.483318103,0.3212652724,-5.162052831,5.435366983,-0.04795112063
53.61,5.486787172,5.401848407,-0.0849387651,4.946898218,-0.5398889543,5.589547997,0.1027608253,0,-5.486787172,0.3213180983,-5.165469074,5.436577925,-0.05020924745
53.62,5.486787172,5.403930054,-0.08285711753,4.948658965,-0.5381282074,5.591192213,0.1044050411,0,-5.486787172,0.3213709241,-5.165416248,5.437788867,-0.04899830539
53.63,5.486787172,5.406011702,-0.08077546997,4.950419712,-0.5363674605,5.592836429,0.1060492569,0,-5.486787172,0.32142375,-5.165363422,5.438999809,-0.04778736334
53.64,5.486787172,5.40809335,-0.0786938224,4.952180458,-0.5346067136,5.594480645,0.1076934727,0,-5.486787172,0.3214765759,-5.165310596,5.440210751,-0.04657642128
53.65,5.486787172,5.410174997,-0.07661217484,4.953941205,-0.5328459667,5.596124861,0.1093376885,0,-5.486787172,0.3215294018,-5.16525777,5.441421693,-0.04536547923
53.66,5.489859375,5.412133453,-0.07772592212,4.955622002,-0.5342373733,5.597692648,0.1078332728,0,-5.489859375,0.3215774951,-5.16828188,5.442557471,-0.04730190415
53.67,5.489859375,5.414091909,-0.0757674664,4.957302798,-0.532556577,5.599260435,0.10940106,0,-5.489859375,0.3216255885,-5.168233787,5.443693249,-0.04616612609
53.68,5.489859375,5.416050364,-0.07380901069,4.958983594,-0.5308757806,5.600828222,0.1109688472,0,-5.489859375,0.3216736818,-5.168185693,5.444829027,-0.04503034803
53.69,5.489859375,5.41800882,-0.07185055498,4.960664391,-0.5291949843,5.602396009,0.1125366345,0,-5.489859375,0.3217217752,-5.1681376,5.445964805,-0.04389456997
53.7,5.489859375,5.419967276,-0.06989209927,4.962345187,-0.527514188,5.603963797,0.1141044217,0,-5.489859375,0.3217698685,-5.168089506,5.447100583,-0.04275879191
53.71,5.492531706,5.421796294,-0.07073541146,4.963945609,-0.5285860965,5.605454793,0.1129230878,0,-5.492531706,0.3218131975,-5.170718508,5.448160596,-0.04437110969
53.72,5.492531706,5.423625312,-0.06890639312,4.965546031,-0.5269856745,5.60694579,0.1144140844,0,-5.492531706,0.3218565264,-5.170675179,5.449220609,-0.04331109694
53.73,5.492531706,5.425454331,-0.06707737478,4.967146453,-0.5253852525,5.608436787,0.115905081,0,-5.492531706,0.3218998553,-5.17063185,5.450280621,-0.04225108418
53.74,5.492531706,5.427283349,-0.06524835644,4.968746875,-0.5237848305,5.609927783,0.1173960776,0,-5.492531706,0.3219431842,-5.170588521,5.451340634,-0.04119107143
53.75,5.492531706,5.429112367,-0.0634193381,4.970347297,-0.5221844085,5.61141878,0.1188870742,0,-5.492531706,0.3219865131,-5.170545192,5.452400647,-0.04013105867
53.76,5.494801157,5.430809678,-0.0639914794,4.971867073,-0.522934084,5.612832582,0.1180314254,0,-5.494801157,0.3220250459,-5.172776111,5.453384293,-0.04141686407
53.77,5.494801157,5.432506988,-0.06229416918,4.973386849,-0.521414308,5.614246385,0.1194452281,0,-5.494801157,0.3220635786,-5.172737578,5.454367939,-0.04043321793
53.78,5.494801157,5.434204298,-0.06059685895,4.974906625,-0.519894532,5.615660188,0.1208590309,0,-5.494801157,0.3221021113,-5.172699046,5.455351585,-0.03944957179
53.79,5.494801157,5.435901608,-0.05889954872,4.976426401,-0.5183747559,5.617073991,0.1222728336,0,-5.494801157,0.322140644,-5.172660513,5.456335231,-0.03846592566
53.8,5.494801157,5.437598919,-0.05720223849,4.977946177,-0.5168549799,5.618487793,0.1236866363,0,-5.494801157,0.3221791767,-5.17262198,5.457318878,-0.03748227952
53.81,5.496664723,5.439162449,-0.05750227395,4.97938521,-0.5172795133,5.619824067,0.1231593437,0,-5.496664723,0.3222106202,-5.174454103,5.458225556,-0.03843916727
53.82,5.496664723,5.44072598,-0.05593874345,4.980824242,-0.5158404806,5.62116034,0.124495617,0,-5.496664723,0.3222420636,-5.174422659,5.459132234,-0.03753248907
53.83,5.496664723,5.44228951,-0.05437521294,4.982263275,-0.514401448,5.622496613,0.1258318904,0,-5.496664723,0.322273507,-5.174391216,5.460038912,-0.03662581086
53.84,5.496664723,5.443853041,-0.05281168244,4.983702308,-0.5129624154,5.623832887,0.1271681637,0,-5.496664723,0.3223049504,-5.174359773,5.46094559,-0.03571913265
53.85,5.496664723,5.445416571,-0.05124815194,4.98514134,-0.5115233828,5.62516916,0.128504437,0,-5.496664723,0.3223363939,-5.174328329,5.461852269,-0.03481245445
53.86,5.498119397,5.446846416,-0.05127298134,4.986499676,-0.5116197213,5.626427673,0.1283082758,0,-5.498119397,0.3223615368,-5.17575786,5.462681378,-0.03543801931
53.87,5.498119397,5.44827626,-0.04984313692,4.987858011,-0.510261386,5.627686185,0.1295667884,0,-5.498119397,0.3223866797,-5.175732717,5.463510487,-0.03460891035
53.88,5.498119397,5.449706104,-0.04841329249,4.989216346,-0.5089030507,5.628944698,0.130825301,0,-5.498119397,0.3224118227,-5.175707574,5.464339595,-0.03377980138
53.89,5.498119397,5.451135949,-0.04698344806,4.990574681,-0.5075447154,5.63020321,0.1320838136,0,-5.498119397,0.3224369656,-5.175682431,5.465168704,-0.03295069242
53.9,5.498119397,5.452565793,-0.04555360364,4.991933017,-0.5061863801,5.631461723,0.1333423262,0,-5.498119397,0.3224621085,-5.175657288,5.465997813,-0.03212158345
53.91,5.499162172,5.453861541,-0.04530063088,4.99321083,-0.5059513424,5.632642325,0.1334801528,0,-5.499162172,0.3224816521,-5.17668052,5.466748752,-0.03241342019
53.92,5.499162172,5.455157289,-0.04400488297,4.994488642,-0.5046735296,5.633822927,0.1346607547,0,-5.499162172,0.3225011957,-5.176660976,5.46749969,-0.03166248178
53.93,5.499162172,5.456453037,-0.04270913507,4.995766455,-0.5033957168,5.635003528,0.1358413565,0,-5.499162172,0.3225207393,-5.176641433,5.468250629,-0.03091154337
53.94,5.499162172,5.457748785,-0.04141338716,4.997044268,-0.502117904,5.63618413,0.1370219583,0,-5.499162172,0.3225402828,-5.176621889,5.469001567,-0.03016060496
53.95,5.499162172,5.459044533,-0.04011763926,4.998322081,-0.5008400912,5.637364732,0.1382025601,0,-5.499162172,0.3225598264,-5.176602346,5.469752505,-0.02940966655
53.96,5.499790042,5.460205523,-0.03958451873,4.999519617,-0.5002704246,5.638467247,0.1386772051,0,-5.499790042,0.3225743939,-5.177215648,5.470424672,-0.0293653699
53.97,5.499790042,5.461366514,-0.0384235283,5.000717154,-0.499072888,5.639569762,0.13977972,0,-5.499790042,0.3225889614,-5.177201081,5.471096839,-0.02869320335
53.98,5.499790042,5.462527504,-0.03726253787,5.00191469,-0.4978753514,5.640672277,0.1408822349,0,-5.499790042,0.3226035289,-5.177186513,5.471769005,-0.02802103681
53.99,5.499790042,5.463688494,-0.03610154744,5.003112227,-0.4966778149,5.641774792,0.1419847498,0,-5.499790042,0.3226180964,-5.177171946,5.472441172,-0.02734887026
54,5.499790042,5.464849485,-0.03494055701,5.004309764,-0.4954802783,5.642877307,0.1430872646,0,-5.499790042,0.3226326638,-5.177157378,5.473113338,-0.02667670372
54.01,5.5,5.465875867,-0.03412413256,5.005427299,-0.4945727013,5.643901498,0.1439014981,0,-5.5,0.3226428092,-5.177357191,5.47371119,-0.02628881048
54.02,5.5,5.46690225,-0.03309775001,5.006544834,-0.4934551663,5.64492569,0.1449256898,0,-5.5,0.3226529546,-5.177347045,5.474309041,-0.02569095914
54.03,5.5,5.467928633,-0.03207136747,5.007662369,-0.4923376312,5.645949881,0.1459498814,0,-5.5,0.3226631,-5.1773369,5.474906892,-0.02509310781
54.04,5.5,5.468955015,-0.03104498493,5.008779904,-0.4912200961,5.646974073,0.146974073,0,-5.5,0.3226732453,-5.177326755,5.475504744,-0.02449525648
54.05,5.5,5.469981398,-0.03001860238,5.009897439,-0.490102561,5.647998265,0.1479982646,0,-5.5,0.3226833907,-5.177316609,5.476102595,-0.02389740515
54.06,5.500016648,5.470872742,-0.02914390626,5.010936804,-0.4890798444,5.648945062,0.1489284137,0,-5.500016648,0.3226896064,-5.177327042,5.476635126,-0.02338152166
54.07,5.500016648,5.471764086,-0.028252562,5.011976169,-0.4880404795,5.649891859,0.149875211,0,-5.500016648,0.3226958221,-5.177320826,5.477167658,-0.02284899002
54.08,5.500016648,5.47265543,-0.02736121773,5.013015533,-0.4870011147,5.650838656,0.1508220083,0,-5.500016648,0.3227020378,-5.17731461,5.47770019,-0.02231645838
54.09,5.500016648,5.473546775,-0.02646987346,5.014054898,-0.4859617499,5.651785454,0.1517688056,0,-5.500016648,0.3227082535,-5.177308395,5.478232721,-0.02178392675
54.1,5.500016648,5.474438119,-0.02557852919,5.015094263,-0.4849223851,5.652732251,0.1527156029,0,-5.500016648,0.3227144692,-5.177302179,5.478765253,-0.02125139511
54.11,5.500066519,5.475194624,-0.02487189456,5.016059381,-0.4840071376,5.65360475,0.1535382316,0,-5.500066519,0.322717193,-5.177349326,5.479240459,-0.02082605999
54.12,5.500066519,5.475951129,-0.02411538956,5.017024499,-0.4830420197,5.654477249,0.1544107306,0,-5.500066519,0.3227199167,-5.177346602,5.479715664,-0.0203508545
54.13,5.500066519,5.476707634,-0.02335888455,5.017989617,-0.4820769018,5.655349748,0.1552832297,0,-5.500066519,0.3227226405,-5.177343878,5.48019087,-0.01987564902
54.14,5.500066519,5.477464139,-0.02260237955,5.018954735,-0.4811117839,5.656222247,0.1561557287,0,-5.500066519,0.3227253643,-5.177341154,5.480666075,-0.01940044353
54.15,5.500066519,5.478220644,-0.02184587455,5.019919853,-0.480146666,5.657094746,0.1570282278,0,-5.500066519,0.322728088,-5.17733843,5.48114128,-0.01892523804
54.16,5.5001495,5.478846006,-0.02130349424,5.020815414,-0.4793340857,5.657897547,0.1577480469,0,-5.5001495,0.3227277089,-5.177421791,5.481566263,-0.01858323728
54.17,5.5001495,5.479471368,-0.02067813246,5.021710976,-0.4784385239,5.658700348,0.1585508475,0,-5.5001495,0.3227273298,-5.17742217,5.481991245,-0.01815825503
54.18,5.5001495,5.480096729,-0.02005277068,5.022606538,-0.4775429621,5.659503148,0.1593536481,0,-5.5001495,0.3227269507,-5.177422549,5.482416227,-0.01773327279
54.19,5.5001495,5.480722091,-0.0194274089,5.0235021,-0.4766474003,5.660305949,0.1601564487,0,-5.5001495,0.3227265716,-5.177422928,5.482841209,-0.01730829054
54.2,5.5001495,5.481347453,-0.01880204711,5.024397661,-0.4757518385,5.661108749,0.1609592493,0,-5.5001495,0.3227261926,-5.177423307,5.483266192,-0.0168833083
54.21,5.500265481,5.481840797,-0.01842468483,5.025228628,-0.4750368532,5.661847248,0.1615817664,0,-5.500265481,0.3227230565,-5.177542425,5.483647262,-0.01661821955
54.22,5.500265481,5.48233414,-0.01793134107,5.026059595,-0.4742058864,5.662585746,0.162320265,0,-5.500265481,0.3227199204,-5.177545561,5.484028332,-0.01623714933
54.23,5.500265481,5.482827484,-0.01743799731,5.026890562,-0.4733749197,5.663324245,0.1630587636,0,-5.500265481,0.3227167843,-5.177548697,5.484409402,-0.0158560791
54.24,5.500265481,5.483320828,-0.01694465355,5.027721529,-0.4725439529,5.664062744,0.1637972622,0,-5.500265481,0.3227136482,-5.177551833,5.484790473,-0.01547500888
54.25,5.500265481,5.483814172,-0.01645130979,5.028552495,-0.4717129861,5.664801242,0.1645357607,0,-5.500265481,0.3227105121,-5.177554969,5.485171543,-0.01509393865
54.26,5.500414352,5.484177533,-0.01623681864,5.029323738,-0.4710906136,5.66548114,0.1650667879,0,-5.500414352,0.3227049264,-5.177709425,5.485514309,-0.01490004331
54.27,5.500414352,5.484540895,-0.01587345712,5.030094981,-0.4703193707,5.666161037,0.1657466855,0,-5.500414352,0.3226993407,-5.177715011,5.485857074,-0.01455727759
54.28,5.500414352,5.484904256,-0.0155100956,5.030866224,-0.4695481278,5.666840935,0.166426583,0,-5.500414352,0.322693755,-5.177720597,5.48619984,-0.01421451188
54.29,5.500414352,5.485267618,-0.01514673409,5.031637467,-0.4687768849,5.667520832,0.1671064805,0,-5.500414352,0.3226881694,-5.177726182,5.486542606,-0.01387174616
54.3,5.500414352,5.485630979,-0.01478337257,5.03240871,-0.468005642,5.66820073,0.1677863781,0,-5.500414352,0.3226825837,-5.177731768,5.486885371,-0.01352898045
54.31,5.500596,5.485867545,-0.01472845476,5.033124771,-0.4674712292,5.668827702,0.1682317019,0,-5.500596,0.3226748217,-5.177921178,5.487194815,-0.01340118541
54.32,5.500596,5.486104111,-0.01449188881,5.033840832,-0.4667551682,5.669454674,0.168858674,0,-5.500596,0.3226670597,-5.17792894,5.487504258,-0.01309174222
54.33,5.500596,5.486340677,-0.01425532286,5.034556893,-0.4660391072,5.670081646,0.169485646,0,-5.500596,0.3226592977,-5.177936702,5.487813701,-0.01278229904
54.34,5.500596,5.486577243,-0.01401875691,5.035272954,-0.4653230463,5.670708618,0.170112618,0,-5.500596,0.3226515358,-5.177944464,5.488123144,-0.01247285585
54.35,5.500596,5.486813809,-0.01378219095,5.035989015,-0.4646069853,5.67133559,0.17073959,0,-5.500596,0.3226437738,-5.177952226,5.488432587,-0.01216341266
54.36,5.500810315,5.486932613,-0.0138777019,5.03665393,-0.4641563853,5.671914933,0.1711046178,0,-5.500810315,0.3226340784,-5.178176236,5.488713134,-0.01209718086
54.37,5.500810315,5.487051417,-0.01375889804,5.037318844,-0.4634914705,5.672494275,0.1716839604,0,-5.500810315,0.322624383,-5.178185932,5.488993681,-0.01181663424
